stock_code,time,,TÀI SẢN,A. TÀI SẢN NGẮN HẠN (100=110+120+130+140+150+190),I.   Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II.  Đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh (*),3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,1.1. Phải thu về hợp đồng bảo hiểm,1.2. Phải thu khác của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu về cho vay ngắn hạn,5. Phải thu ngắn hạn khác,6. Dự phòng phải thu ngắn hạn khó đòi (*),7. Tài sản thiếu chờ xử lý,8. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho,V. Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,1.1. Chi phí hoa hồng chưa phân bổ,1.2. Chi phí trả trước ngắn hạn khác,2. Thuế GTGT còn được khấu trừ,3. Thuế và các khoản khác phải thu của nhà nước,4. Giao dịch mua bán lại trái phiếu Chính phủ,5. Tài sản ngắn hạn khác,VIII. Tài sản tái bảo hiểm,1. Dự phòng phí nhượng tái bảo hiểm,2. Dự phòng bồi thường nhượng tái bảo hiểm,B. TÀI SẢN DÀI HẠN (200=210+220+240+250+260+270),I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở các đơn vị trực thuộc,4.  Phải thu dài hạn nội bộ,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,6.1 Ký quỹ bảo hiểm,6.2. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi,II. Tài sản cố định,1. Tài sản cố định hữu hình,- Nguyên giá,- Giá trị hao mòn lũy kế,2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,III. Bất động sản đầu tư,IV. Tài sản dở dang dài hạn,1. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên kết, liên doanh",3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn,5. Đầu tư nắm giữ đến ngày đáo hạn,6. Đầu tư dài hạn khác,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,VII. Lợi thế thương mại (áp dụng trước năm 2015),VIII. Tài sản tài khoản riêng,TỔNG CỘNG TÀI SẢN (270=100+200),NGUỒN VỐN,A. NỢ PHẢI TRẢ (300=210+330),I. Nợ ngắn hạn,1. Vay và nợ ngắn hạn,2. Phải trả người bán ngắn hạn,2.1. Phải trả về hợp đồng bảo hiểm,2.2. Phải trả khác cho người bán,3. Người mua trả tiền trước ngắn hạn,4. Thuế và các khoản phải nộp Nhà nước,5. Phải trả công nhân viên,6. Chi phí phải trả ngắn hạn,7. Phải trả nội bộ ngắn hạn,8. Phải trả ngắn hạn khác,9. Doanh thu hoa hồng chưa được hưởng,10. Dự phòng phải trả ngắn hạn,11. Quỹ khen thưởng phúc lợi,12. Giao dịch mua bán lại trái phiếu Chính phủ,13. Dự phòng nghiệp vụ,13.1. Dự phòng phí bảo hiểm gốc và nhận tái bảo hiểm,13.2. Dự phòng bồi thường bảo hiểm gốc và nhận tái bảo hiểm,13.3. Dự phòng dao động lớn,13.4 Dự phòng toán học,13.5. Dự phòng chia lãi,13.6. Dự phòng bảo đảm cân đối,14. Doanh thu chưa thực hiện ngắn hạn,15. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Phải trả nội bộ dài hạn,3. Phải trả dài hạn khác,4. Vay và nợ thuê tài chính dài hạn,5. Thuế thu nhập hoãn lại phải trả,6. Dự phòng trợ cấp mất việc làm,7. Dự phòng phải trả dài hạn,8. Doanh thu chưa thực hiện dài hạn,9. Quỹ phát triển khoa học và công nghệ,III. Công nợ tài khoản riêng,B. VỐN CHỦ SỞ HỮU (400=410+430),I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Vốn khác của chủ sở hữu,4. Cổ phiếu quỹ,5. Chênh lệch đánh giá lại tài sản,6. Chênh lệch tỷ giá hối đoái,7. Quỹ đầu tư phát triển,8. Quỹ dự phòng tài chính,9. Quỹ dự trữ bắt buộc,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối,- LNST chưa phân phối lũy kế đến cuối kỳ trước,- LNST chưa phân phối kỳ này,12. Lợi ích cổ đông không kiểm soát,13. Nguồn vốn đầu tư XDCB,14. Quỹ hỗ trợ sắp xếp doanh nghiệp,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,C. LỢI ÍCH CỦA CỔ ĐÔNG KHÔNG KIỂM SOÁT,TỔNG CỘNG NGUỒN VỐN (440=300+400+500)
BVH,Q32022,,,115120.0,2256.0,954.0,1302.0,100318.0,3030.0,-310.0,97597.0,8990.0,6161.0,1188.0,4973.0,48.0,,2804.0,412.0,-435.0,0.0,,140.0,140.0,,613.0,569.0,520.0,49.0,24.0,0.0,,20.0,2804.0,1523.0,1281.0,75734.0,73.0,,,,,,73.0,,73.0,,1873.0,953.0,45.0,,,920.0,45.0,468.0,468.0,73119.0,,2768.0,1089.0,-49.0,69311.0,,155.0,102.0,19.0,,35.0,,,,190853.0,,167688.0,25573.0,1060.0,2798.0,2753.0,45.0,19.0,144.0,1356.0,145.0,,1560.0,235.0,,241.0,17912.0,,4995.0,2625.0,93.0,125191.0,8454.0,277.0,103.0,,480.0,,,280.0,193.0,7.0,,,,,,23165.0,23165.0,7423.0,7423.0,,7310.0,,,,15.0,1594.0,,623.0,104.0,5202.0,4075.0,1127.0,894.0,,,,,,,190853.0
BVH,Q32023,,,120033.0,12344.0,1681.0,10663.0,91297.0,2939.0,-178.0,88537.0,12689.0,9210.0,1586.0,7624.0,43.0,,3380.0,492.0,-437.0,0.0,,136.0,136.0,,596.0,558.0,515.0,44.0,24.0,0.0,,14.0,2971.0,1631.0,1340.0,95260.0,84.0,84.0,,,,,,,,,1838.0,972.0,45.0,,,866.0,45.0,399.0,399.0,92719.0,,2809.0,1140.0,-76.0,88846.0,,175.0,135.0,19.0,,21.0,,,,215293.0,,192724.0,30344.0,1721.0,2968.0,2947.0,21.0,19.0,117.0,1166.0,224.0,,983.0,296.0,,247.0,22477.0,,5189.0,2648.0,64.0,138882.0,3139.0,12146.0,127.0,,313.0,,,304.0,3.0,6.0,,,,,,22569.0,22569.0,7423.0,7423.0,,7310.0,,,,15.0,2234.0,,687.0,104.0,3857.0,2553.0,1303.0,939.0,,,,,,,215293.0
BVH,Q32024,,,111208.0,2492.0,1279.0,1213.0,93251.0,3684.0,-171.0,89738.0,10893.0,7398.0,1197.0,6201.0,56.0,,3292.0,410.0,-263.0,0.0,,92.0,92.0,,590.0,573.0,519.0,55.0,0.0,5.0,,11.0,3890.0,1678.0,2212.0,127011.0,84.0,,,,,,84.0,,84.0,,1912.0,868.0,191.0,-80.0,,1044.0,111.0,144.0,144.0,124582.0,,2849.0,1296.0,-71.0,120509.0,,178.0,142.0,11.0,,24.0,,,,238219.0,,214466.0,31915.0,1884.0,2223.0,2179.0,44.0,21.0,190.0,1468.0,270.0,,633.0,320.0,,273.0,24503.0,,,3405.0,174.0,152323.0,3315.0,23034.0,130.0,,300.0,,,299.0,0.0,1.0,,,,,,23753.0,23753.0,7423.0,7423.0,,7310.0,,,,15.0,2934.0,,770.0,104.0,4213.0,2724.0,1489.0,983.0,,,,,,,238219.0
BVH,Q42009,,,13673.0,2533.0,541.0,1992.0,8576.0,8939.0,-363.0,,2428.0,1273.0,,,9.0,1083.0,,101.0,-39.0,,0.0,107.0,107.0,0.0,30.0,18.0,,,1.0,5.0,0.0,5.0,,,,20042.0,2625.0,0.0,,0.0,0.0,,2633.0,21.0,,-8.0,1703.0,570.0,23.0,0.0,0.0,650.0,23.0,,483.0,15630.0,0.0,314.0,,-196.0,,15513.0,60.0,18.0,11.0,,11.0,0.0,,,33715.0,,23827.0,2501.0,421.0,961.0,,,43.0,129.0,135.0,17.0,0.0,745.0,,0.0,50.0,0.0,17466.0,2220.0,1097.0,194.0,13150.0,789.0,0.0,,0.0,3860.0,1709.0,2078.0,0.0,24.0,4.0,44.0,0.0,0.0,0.0,,8539.0,8539.0,5730.0,,,1838.0,0.0,0.0,0.0,18.0,10.0,12.0,44.0,0.0,886.0,,,,0.0,0.0,0.0,0.0,0.0,1349.0,33715.0
BVH,Q42010,,,24168.0,5845.0,723.0,5122.0,9032.0,9886.0,-854.0,,3207.0,1453.0,,,51.0,15.0,,272.0,-71.0,,1486.0,117.0,117.0,0.0,5968.0,64.0,,,1.0,9.0,0.0,5893.0,,,,20600.0,0.0,0.0,,0.0,0.0,,0.0,26.0,,0.0,1938.0,888.0,23.0,0.0,0.0,710.0,23.0,,340.0,18544.0,0.0,339.0,,-197.0,,18403.0,95.0,53.0,13.0,,4.0,0.0,,,44768.0,,32753.0,6221.0,1593.0,3100.0,,,35.0,88.0,206.0,23.0,0.0,1106.0,,0.0,69.0,0.0,18853.0,2447.0,1221.0,307.0,13948.0,907.0,2.0,,0.0,7679.0,3020.0,4578.0,27.0,0.0,9.0,45.0,0.0,0.0,0.0,,10668.0,10668.0,6267.0,,,3077.0,0.0,0.0,0.0,16.0,14.0,18.0,79.0,104.0,1093.0,,,,0.0,0.0,0.0,0.0,0.0,1348.0,44768.0
BVH,Q42011,,,17101.0,5542.0,579.0,4963.0,7530.0,8812.0,-1282.0,,3755.0,1869.0,,,59.0,0.0,,1942.0,-114.0,,0.0,130.0,130.0,0.0,144.0,102.0,,,3.0,8.0,0.0,32.0,,,,26658.0,6596.0,6676.0,,0.0,0.0,,0.0,27.0,,-80.0,2065.0,880.0,23.0,0.0,0.0,723.0,23.0,,463.0,17899.0,0.0,373.0,,-479.0,,18005.0,75.0,26.0,15.0,,6.0,0.0,,,43760.0,,30746.0,4036.0,862.0,2016.0,,,7.0,76.0,281.0,39.0,57.0,651.0,,0.0,46.0,0.0,19704.0,2703.0,1391.0,250.0,14353.0,977.0,29.0,,0.0,7006.0,0.0,0.0,32.0,6924.0,4.0,46.0,0.0,0.0,0.0,,11697.0,11697.0,6805.0,,,3184.0,0.0,0.0,0.0,16.0,17.0,24.0,119.0,104.0,1428.0,,,,0.0,0.0,0.0,0.0,0.0,1317.0,43760.0
BVH,Q42012,,,17603.0,3958.0,1864.0,2094.0,9310.0,10397.0,-1087.0,,4137.0,2051.0,,,49.0,0.0,,2168.0,-131.0,,0.0,123.0,123.0,0.0,75.0,55.0,,,0.0,0.0,0.0,19.0,,,,28514.0,7043.0,7181.0,,0.0,0.0,,0.0,68.0,,-138.0,2039.0,918.0,23.0,0.0,0.0,787.0,23.0,,333.0,19236.0,0.0,368.0,,-596.0,,19463.0,174.0,62.0,25.0,,19.0,0.0,,,46117.0,,32006.0,3838.0,939.0,1758.0,,,6.0,171.0,298.0,36.0,0.0,534.0,,48.0,49.0,0.0,21007.0,2995.0,1511.0,166.0,15177.0,1123.0,36.0,,0.0,7160.0,0.0,0.0,58.0,7102.0,0.0,0.0,0.0,0.0,0.0,,12048.0,12048.0,6805.0,,,3184.0,0.0,0.0,0.0,16.0,20.0,30.0,163.0,104.0,1726.0,,,,0.0,0.0,0.0,0.0,0.0,2063.0,46117.0
BVH,Q42013,,,24378.0,7460.0,987.0,6473.0,11499.0,12725.0,-1225.0,,5064.0,2270.0,,,86.0,0.0,,2885.0,-177.0,,0.0,163.0,163.0,0.0,191.0,60.0,,,0.0,0.0,0.0,131.0,,,,31415.0,7895.0,7986.0,,0.0,0.0,,0.0,50.0,,-91.0,1942.0,848.0,23.0,0.0,0.0,754.0,23.0,,340.0,21437.0,0.0,361.0,,-386.0,,21462.0,118.0,37.0,24.0,,8.0,0.0,,,55794.0,,41548.0,5833.0,265.0,4484.0,,,4.0,133.0,314.0,33.0,0.0,468.0,,0.0,65.0,68.0,23940.0,2338.0,1613.0,42.0,18674.0,1230.0,43.0,,0.0,11775.0,0.0,0.0,48.0,11726.0,1.0,0.0,0.0,0.0,0.0,,12120.0,12120.0,6805.0,,,3184.0,0.0,0.0,0.0,16.0,23.0,36.0,204.0,104.0,1748.0,,,,0.0,0.0,0.0,0.0,0.0,2126.0,55794.0
BVH,Q42014,,,20388.0,1419.0,883.0,536.0,13518.0,15010.0,-1492.0,,3663.0,1038.0,,,132.0,0.0,,2713.0,-220.0,,0.0,182.0,182.0,0.0,1606.0,346.0,,,2.0,0.0,0.0,1258.0,,,,27141.0,0.0,0.0,,0.0,0.0,,0.0,38.0,,0.0,1907.0,805.0,23.0,0.0,0.0,785.0,23.0,,318.0,25089.0,0.0,2130.0,,-45.0,,23004.0,121.0,44.0,15.0,,24.0,0.0,,,47529.0,,34701.0,6069.0,4.0,4731.0,,,10.0,84.0,485.0,38.0,0.0,446.0,,148.0,123.0,0.0,28571.0,3035.0,1333.0,104.0,22752.0,1298.0,50.0,,0.0,61.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,,12254.0,12254.0,6805.0,,,3184.0,0.0,0.0,0.0,16.0,11.0,11.0,246.0,104.0,1878.0,,,,0.0,0.0,0.0,0.0,0.0,573.0,47529.0
BVH,Q42015,,,22706.0,2252.0,790.0,1462.0,15375.0,1747.0,-405.0,14033.0,3537.0,2827.0,1030.0,1797.0,23.0,0.0,795.0,252.0,-360.0,0.0,0.0,102.0,102.0,0.0,419.0,359.0,315.0,44.0,2.0,0.0,0.0,58.0,1020.0,528.0,492.0,35891.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,19.0,21.0,0.0,1678.0,841.0,23.0,0.0,0.0,838.0,23.0,190.0,190.0,33851.0,0.0,2242.0,397.0,-46.0,31259.0,0.0,108.0,49.0,36.0,0.0,23.0,0.0,,,58596.0,,45401.0,10867.0,31.0,1145.0,1145.0,0.0,8.0,90.0,631.0,56.0,0.0,401.0,98.0,0.0,98.0,8252.0,0.0,3163.0,1239.0,174.0,28462.0,1358.0,58.0,56.0,0.0,80.0,0.0,0.0,75.0,0.0,5.0,0.0,0.0,0.0,0.0,,13195.0,13195.0,6805.0,6805.0,0.0,3184.0,16.0,0.0,0.0,0.0,142.0,0.0,292.0,104.0,2035.0,913.0,1122.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,58596.0
BVH,Q42016,,,29515.0,2878.0,1379.0,1499.0,20167.0,2722.0,-350.0,17795.0,4485.0,3516.0,1360.0,2156.0,176.0,0.0,920.0,234.0,-361.0,0.0,0.0,120.0,120.0,0.0,522.0,467.0,424.0,43.0,11.0,44.0,0.0,0.0,1343.0,717.0,625.0,43564.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,45.0,21.0,0.0,1657.0,835.0,23.0,0.0,0.0,822.0,23.0,223.0,223.0,41422.0,0.0,2806.0,604.0,-33.0,38045.0,0.0,172.0,116.0,51.0,0.0,6.0,0.0,,,73079.0,,59164.0,59056.0,161.0,1616.0,1519.0,97.0,10.0,72.0,776.0,62.0,0.0,496.0,139.0,0.0,102.0,12913.0,42625.0,3538.0,1518.0,150.0,35967.0,1386.0,67.0,83.0,0.0,108.0,0.0,0.0,100.0,3.0,5.0,0.0,0.0,0.0,0.0,,13914.0,13914.0,6805.0,6805.0,0.0,3184.0,0.0,0.0,0.0,15.0,301.0,0.0,329.0,104.0,2519.0,1219.0,1300.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,73079.0
BVH,Q42017,,,44423.0,3793.0,1604.0,2189.0,30661.0,2649.0,-297.0,28310.0,6684.0,5259.0,2190.0,3068.0,14.0,0.0,1315.0,506.0,-410.0,0.0,0.0,145.0,145.0,0.0,598.0,552.0,512.0,40.0,30.0,0.0,0.0,15.0,2541.0,1084.0,1457.0,46945.0,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,73.0,0.0,1649.0,836.0,45.0,0.0,0.0,813.0,45.0,457.0,457.0,44325.0,0.0,2921.0,367.0,-33.0,41070.0,0.0,397.0,332.0,53.0,0.0,12.0,0.0,,,91368.0,,76897.0,76756.0,92.0,2597.0,2460.0,137.0,28.0,108.0,750.0,47.0,0.0,604.0,135.0,0.0,115.0,17602.0,54607.0,4317.0,2505.0,56.0,46225.0,1429.0,75.0,71.0,0.0,141.0,0.0,0.0,135.0,3.0,3.0,0.0,0.0,0.0,0.0,,14471.0,14471.0,6805.0,6805.0,0.0,3184.0,0.0,0.0,0.0,15.0,464.0,0.0,385.0,104.0,2812.0,1321.0,1491.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,91368.0
BVH,Q42018,,,69981.0,2159.0,1767.0,393.0,55408.0,3224.0,-401.0,52585.0,8194.0,6234.0,2926.0,3308.0,31.0,0.0,1721.0,573.0,-365.0,0.0,0.0,150.0,150.0,0.0,702.0,656.0,600.0,56.0,29.0,0.0,0.0,17.0,3367.0,1643.0,1724.0,43787.0,63.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63.0,0.0,1663.0,900.0,45.0,0.0,0.0,763.0,45.0,629.0,629.0,40971.0,0.0,2601.0,368.0,-36.0,38038.0,0.0,416.0,358.0,43.0,0.0,14.0,0.0,,,113769.0,,98333.0,97695.0,131.0,3161.0,3024.0,137.0,17.0,44.0,740.0,122.0,0.0,1142.0,334.0,0.0,118.0,20416.0,71334.0,5191.0,3119.0,82.0,60315.0,1579.0,1048.0,135.0,0.0,638.0,0.0,0.0,188.0,449.0,1.0,0.0,0.0,0.0,0.0,,15435.0,15435.0,7009.0,7009.0,0.0,3713.0,0.0,0.0,0.0,15.0,631.0,0.0,427.0,104.0,2841.0,1812.0,1029.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,113769.0
BVH,Q42019,,,79842.0,4746.0,3547.0,1199.0,63081.0,2831.0,-263.0,60512.0,8132.0,6610.0,2802.0,3808.0,24.0,0.0,1559.0,329.0,-390.0,0.0,0.0,118.0,118.0,0.0,722.0,688.0,624.0,63.0,26.0,0.0,0.0,8.0,3042.0,1702.0,1340.0,48412.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,0.0,1885.0,915.0,45.0,0.0,0.0,970.0,45.0,458.0,458.0,45615.0,0.0,2806.0,929.0,-228.0,42108.0,0.0,337.0,277.0,45.0,0.0,15.0,0.0,,,128254.0,,108450.0,20773.0,106.0,3126.0,3113.0,13.0,7.0,27.0,806.0,66.0,0.0,650.0,232.0,0.0,129.0,15394.0,0.0,5245.0,2968.0,0.0,75649.0,1816.0,1144.0,229.0,0.0,854.0,220.0,0.0,0.0,633.0,2.0,0.0,0.0,0.0,0.0,,19804.0,19804.0,7423.0,7423.0,0.0,7310.0,0.0,0.0,0.0,15.0,801.0,0.0,473.0,104.0,2942.0,1904.0,1038.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,128254.0
BVH,Q42020,,,92792.0,6781.0,644.0,6137.0,73754.0,2450.0,-156.0,71461.0,9236.0,7117.0,2724.0,4392.0,64.0,,2239.0,237.0,-421.0,0.0,,122.0,122.0,,667.0,633.0,602.0,31.0,25.0,0.0,,10.0,2232.0,1045.0,1187.0,54492.0,69.0,,,,,,69.0,,69.0,,1788.0,860.0,45.0,,,928.0,45.0,556.0,556.0,51803.0,,2845.0,1043.0,-121.0,48036.0,,230.0,202.0,12.0,,15.0,,,,147283.0,,126515.0,20681.0,895.0,3712.0,3637.0,75.0,215.0,116.0,951.0,29.0,,682.0,86.0,,69.0,13684.0,,4970.0,2568.0,36.0,93098.0,1935.0,2659.0,241.0,,567.0,,,247.0,316.0,5.0,,,,,,20769.0,20769.0,7423.0,7423.0,,7310.0,,,,15.0,967.0,,524.0,104.0,3670.0,2187.0,1483.0,755.0,,,,,,,147283.0
BVH,Q42021,,,99488.0,5354.0,746.0,4608.0,82007.0,2843.0,-46.0,79210.0,9235.0,5653.0,1189.0,4464.0,97.0,,3590.0,367.0,-472.0,0.0,,156.0,156.0,,611.0,567.0,516.0,52.0,27.0,2.0,,15.0,2125.0,1009.0,1117.0,69973.0,73.0,,,,,,73.0,,73.0,,1933.0,973.0,45.0,,,960.0,45.0,442.0,442.0,67341.0,3066.0,910.0,,-43.0,63408.0,,138.0,108.0,12.0,,18.0,,,,169461.0,,147448.0,21631.0,2506.0,2252.0,2088.0,164.0,17.0,207.0,1539.0,52.0,243.0,1315.0,78.0,,199.0,13222.0,,8325.0,2432.0,54.0,112073.0,2157.0,218.0,,,557.0,,,285.0,268.0,4.0,,,,,,22013.0,22013.0,7423.0,7423.0,,7310.0,,,,15.0,,1285.0,578.0,104.0,4461.0,2653.0,1808.0,836.0,,,,,,,169461.0
BVH,Q42022,,,117332.0,2206.0,899.0,1307.0,102407.0,2925.0,-301.0,99782.0,9035.0,6691.0,1233.0,5458.0,42.0,,2289.0,416.0,-403.0,0.0,,132.0,132.0,,668.0,637.0,569.0,69.0,24.0,,,6.0,2884.0,1517.0,1367.0,84278.0,83.0,,,,,,83.0,,83.0,,1886.0,982.0,45.0,,,904.0,45.0,434.0,434.0,81619.0,,2779.0,1189.0,-60.0,77711.0,,210.0,147.0,18.0,,45.0,,,,201610.0,,180319.0,32558.0,981.0,2489.0,2395.0,94.0,19.0,162.0,1458.0,48.0,,989.0,322.0,,198.0,25693.0,,5010.0,2717.0,6.0,129251.0,10095.0,302.0,198.0,,380.0,,,284.0,91.0,5.0,,,,,,21291.0,21291.0,7423.0,7423.0,,7310.0,,,,15.0,1605.0,,639.0,104.0,3301.0,1860.0,1441.0,893.0,,,,,,,201610.0
BVH,Q42023,,,122497.0,4789.0,1063.0,3726.0,101566.0,3267.0,-206.0,98505.0,12376.0,8982.0,1479.0,7503.0,58.0,,3252.0,357.0,-272.0,0.0,,114.0,114.0,,644.0,614.0,554.0,61.0,24.0,0.0,,5.0,3008.0,1706.0,1302.0,98709.0,84.0,,,,,,84.0,,84.0,,1811.0,953.0,45.0,,,857.0,45.0,377.0,377.0,96202.0,,2846.0,1140.0,-91.0,92307.0,,189.0,153.0,14.0,,22.0,,,,221206.0,,199009.0,30890.0,3373.0,2512.0,2453.0,59.0,20.0,161.0,1513.0,120.0,,506.0,,,218.0,21940.0,,5420.0,2624.0,76.0,142727.0,2994.0,13983.0,208.0,,295.0,,,292.0,1.0,2.0,,,,,,22197.0,22197.0,7423.0,7423.0,,7310.0,,,,15.0,,2234.0,706.0,104.0,3487.0,1845.0,1642.0,918.0,,,,,,,221206.0
BVH,Q42024,,,121165.0,1461.0,1271.0,190.0,103899.0,3660.0,-203.0,100441.0,11505.0,7873.0,1246.0,6627.0,32.0,,3548.0,314.0,-262.0,0.0,,100.0,100.0,,671.0,661.0,583.0,79.0,0.0,5.0,,4.0,3529.0,1651.0,1878.0,130053.0,67.0,,,,,,67.0,,67.0,,1890.0,872.0,191.0,-81.0,,1018.0,110.0,132.0,132.0,127648.0,,2887.0,1279.0,-63.0,123544.0,,207.0,173.0,8.0,,26.0,,,,251218.0,,227711.0,40840.0,2910.0,2456.0,2389.0,67.0,21.0,200.0,1745.0,142.0,,444.0,315.0,,225.0,32124.0,,5443.0,3121.0,188.0,157149.0,3521.0,17144.0,259.0,,306.0,,,303.0,,3.0,,,,,,23507.0,23507.0,7423.0,7423.0,,7310.0,,,,15.0,,2934.0,797.0,104.0,3962.0,1980.0,1981.0,962.0,,,,,,,251218.0
