stock_code,time,,A. TÀI SẢN,"I. Tiền mặt, vàng bạc, đá quý",II. Tiền gửi tại NHNN,"III. Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác","1. Tiền, vàng gửi tại các TCTD khác",2. Cho vay các TCTD khác,3. Dự phòng rủi ro cho vay các TCTD khác,IV. Chứng khoán kinh doanh,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,V. Các công cụ tài chính phái sinh và các tài sản tài chính khác,VI. Cho vay khách hàng,1. Cho vay và cho thuê tài chính khách hàng,2. Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng,VII. Hoạt động mua nợ,1. Mua nợ,2. Dự phòng rủi ro hoạt động mua nợ,VII. Chứng khoán đầu tư,1. Chứng khoán đầu tư sẵn sàng để bán,2. Chứng khoán đầu tư giữ đến ngày đáo hạn,3. Dự phòng giảm giá chứng khoán đầu tư,"VIII. Góp vốn, đầu tư dài hạn",1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên doanh, liên kết",3. Đầu tư dài hạn khác,4. Dự phòng giảm giá đầu tư dài hạn,IX. Tài sản cố định,1. Tài sản cố định hữu hình,a. Nguyên giá TSCĐ,b. Hao mòn TSCĐ,2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,X. Bất động sản đầu tư,a. Nguyên giá BĐSĐT,b. Hao mòn BĐSĐT,"XI. Tài sản ""Có"" khác",1. Các khoản phải thu,"2. Các khoản lãi, phí phải thu",3. Tài sản thuế TNDN hoãn lại,4. Tài sản Có khác,- Trong đó: Lợi thế thương mại,5. Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác,TỔNG CỘNG TÀI SẢN,B. NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,I. Các khoản nợ Chính phủ và NHNN,II. Tiền gửi và vay các TCTD khác,1. Tiền gửi của các TCTD khác,2. Vay các TCTD khác,III. Tiền gửi của khách hàng,IV. Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,"V. Vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",VI. Phát hành giấy tờ có giá,VII. Các khoản nợ khác,"1. Các khoản lãi, phí phải trả",2. Thuế TNDN hoãn lại phải trả,3. Các khoản phải trả và công nợ khác,4. Dự phòng rủi ro khác (Dự phòng cho công nợ tiềm ẩn và cam kết ngoại bảng),TỔNG NỢ PHẢI TRẢ,VIII. Vốn và các quỹ,1. Vốn của TCTD,a. Vốn điều lệ,b. Vốn đầu tư XDCB,c. Thặng dư vốn cổ phần,d. Cổ phiếu quỹ,e. Cổ phiếu ưu đãi,g. Vốn khác,2. Quỹ của TCTD,3. Chênh lệch tỷ giá hối đoái,4. Chênh lệch đánh giá lại tài sản,5. Lợi nhuận chưa phân phối/Lỗ lũy kế,6. Lợi ích cổ đông không kiểm soát,IX. Lợi ích của cổ đông thiểu số,TỔNG NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU
SSB,Q32022,,,922.0,3980.0,52727.0,50191.0,2536.0,0.0,8444.0,8445.0,0.0,150.0,147737.0,149976.0,-2239.0,0.0,0.0,0.0,5196.0,4518.0,718.0,-39.0,61.0,0.0,0.0,62.0,-1.0,948.0,313.0,821.0,-186.0,0.0,635.0,58.0,64.0,-6.0,8922.0,3035.0,3324.0,0.0,2603.0,427.0,-40.0,229146.0,,2148.0,60673.0,52313.0,8361.0,113345.0,0.0,1.0,22737.0,5621.0,3726.0,0.0,1895.0,0.0,204526.0,24620.0,20716.0,19809.0,0.0,907.0,0.0,0.0,0.0,569.0,116.0,0.0,3219.0,0.0,0.0,229146.0
SSB,Q32023,,,919.0,4920.0,45093.0,40660.0,4433.0,,2699.0,2699.0,,,165740.0,168848.0,-3108.0,,,,13635.0,13320.0,350.0,-35.0,62.0,,62.0,-1.0,,1183.0,480.0,929.0,-226.0,,703.0,61.0,68.0,-7.0,14497.0,7224.0,4445.0,,2868.0,356.0,-40.0,248810.0,,2119.0,48843.0,28697.0,20146.0,140963.0,203.0,1.0,22947.0,5106.0,4426.0,,680.0,,220182.0,28628.0,24559.0,24537.0,,22.0,,,,1156.0,-4.0,,2916.0,,,248810.0
SSB,Q32024,,,860.0,3687.0,55028.0,51975.0,3053.0,,6437.0,6437.0,,,193911.0,196890.0,-2979.0,,,,16771.0,16771.0,350.0,-350.0,62.0,,,62.0,0.0,1348.0,491.0,1130.0,-272.0,,857.0,55.0,64.0,-8.0,10358.0,4355.0,3452.0,,2580.0,285.0,-30.0,288518.0,,5478.0,78113.0,53116.0,24998.0,153618.0,90.0,1.0,13250.0,4189.0,2510.0,,1679.0,,254740.0,33778.0,28353.0,28350.0,,3.0,,,,1715.0,-4.0,,3713.0,,,288518.0
SSB,Q42017,,,735.0,3409.0,17230.0,15168.0,2062.0,,4460.0,4460.0,,11.0,69921.0,70526.0,-604.0,42.0,42.0,,22060.0,18248.0,4876.0,-1064.0,679.0,500.0,72.0,107.0,,375.0,230.0,243.0,-98.0,,145.0,,,,6150.0,1553.0,2525.0,,2078.0,,-7.0,125073.0,,311.0,32602.0,18711.0,13890.0,80152.0,,0.0,3728.0,2144.0,1798.0,,347.0,,118937.0,6136.0,5466.0,5466.0,0.0,,,,0.0,144.0,,,526.0,,,125073.0
SSB,Q42018,,,1021.0,1704.0,19140.0,16376.0,2763.0,,7222.0,7306.0,-84.0,,83008.0,83910.0,-902.0,32.0,42.0,-10.0,20534.0,17840.0,3859.0,-1164.0,206.0,,72.0,191.0,-58.0,776.0,223.0,671.0,-119.0,,552.0,240.0,246.0,-6.0,6605.0,1317.0,2843.0,,2460.0,694.0,-15.0,140487.0,,7282.0,29249.0,20336.0,8913.0,84345.0,70.0,1.0,8105.0,3134.0,2767.0,,367.0,,132186.0,8302.0,7688.0,7688.0,,,,,,195.0,,,419.0,,,140487.0
SSB,Q42019,,,1290.0,3232.0,25400.0,24135.0,1265.0,,1263.0,1311.0,-48.0,33.0,97484.0,98614.0,-1129.0,,,,20654.0,20368.0,319.0,-33.0,121.0,,,148.0,-27.0,771.0,212.0,697.0,-138.0,,559.0,242.0,248.0,-7.0,6909.0,1134.0,3380.0,,2421.0,623.0,-27.0,157398.0,,239.0,31470.0,21275.0,10195.0,95727.0,,1.0,15679.0,3357.0,3019.0,,337.0,,146472.0,10926.0,9369.0,9369.0,,,,,,232.0,,,1325.0,,,157398.0
SSB,Q42020,,,1012.0,3374.0,25741.0,25641.0,100.0,,2694.0,2706.0,-12.0,145.0,107761.0,108869.0,-1108.0,,,,32180.0,31901.0,319.0,-40.0,103.0,,,132.0,-29.0,862.0,283.0,742.0,-163.0,,579.0,241.0,249.0,-8.0,6094.0,1283.0,2598.0,,2247.0,552.0,-35.0,180207.0,,206.0,42517.0,25388.0,17128.0,113277.0,,1.0,7065.0,3472.0,3065.0,,407.0,,166537.0,13670.0,12087.0,12087.0,,,,,,456.0,,,1127.0,,,180207.0
SSB,Q42021,,,1076.0,4799.0,42590.0,35233.0,7357.0,0.0,13083.0,13094.0,-11.0,0.0,125807.0,127588.0,-1782.0,0.0,0.0,0.0,16820.0,16200.0,663.0,-43.0,85.0,0.0,0.0,87.0,-1.0,883.0,286.0,761.0,-164.0,0.0,596.0,66.0,71.0,-5.0,6456.0,1992.0,1680.0,0.0,2825.0,481.0,-41.0,211664.0,,2173.0,58366.0,35553.0,22813.0,109785.0,48.0,1.0,19053.0,3575.0,2948.0,0.0,627.0,0.0,193000.0,18663.0,15596.0,14785.0,0.0,811.0,0.0,0.0,0.0,856.0,0.0,0.0,2212.0,0.0,0.0,211664.0
SSB,Q42022,,,1038.0,9827.0,45068.0,41462.0,3606.0,,3987.0,3987.0,,,151523.0,153956.0,-2433.0,,,,8647.0,7951.0,715.0,-20.0,61.0,,,62.0,-1.0,1086.0,427.0,854.0,-196.0,,659.0,58.0,64.0,-6.0,10128.0,5490.0,2594.0,,2084.0,409.0,-40.0,231423.0,,3839.0,59720.0,44266.0,15454.0,115547.0,15.0,1.0,21505.0,4565.0,3700.0,,865.0,,205191.0,26232.0,21607.0,20403.0,,1204.0,,,,1156.0,,,3469.0,,,231423.0
SSB,Q42023,,,851.0,2800.0,48699.0,45808.0,2891.0,,8353.0,8353.0,,,176774.0,179752.0,-2978.0,,,,14351.0,14036.0,350.0,-35.0,62.0,,,62.0,-1.0,1269.0,551.0,956.0,-238.0,,718.0,57.0,64.0,-8.0,12892.0,6928.0,3405.0,,2589.0,338.0,-30.0,266107.0,,2539.0,66698.0,47047.0,19651.0,144840.0,107.0,1.0,16846.0,4779.0,3743.0,,1036.0,,235810.0,30297.0,25063.0,24957.0,,106.0,,,,1715.0,,,3518.0,,,266107.0
