stock_code,time,,TÀI SẢN,A. TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II.  Đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh (*),3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi (*),8. Tài sản thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho (*),V. Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu của nhà nước,4. Giao dịch mua bán lại trái phiếu chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở các đơn vị trực thuộc,4.  Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi (*),II. Tài sản cố định,1. Tài sản cố định hữu hình,- Nguyên giá,- Giá trị hao mòn lũy kế (*),2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,III. Bất động sản đầu tư,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,2. Đầu tư vào công ty liên kết. liên doanh,3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn (*),5. Đầu tư nắm giữ đến ngày đáo hạn,6. Đầu tư dài hạn khác,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,VII. Lợi thế thương mại (áp dụng trước năm 2015),TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,A. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp Nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,"12. Quỹ khen thưởng, phúc lợi",13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi (Nợ),11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,14. Dự phòng trợ cấp mất việc làm,B. VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ (*),6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối,- LNST chưa phân phối lũy kế đến cuối kỳ trước,- LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,14. Quỹ dự phòng tài chính,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN
VJC,Q22017,,,14503.0,2650.0,387.0,2264.0,1.0,,,1.0,11450.0,1752.0,165.0,,,,9534.0,,,152.0,152.0,,249.0,188.0,4.0,57.0,,,10442.0,5154.0,,702.0,,,,4453.0,,1049.0,1043.0,,,5.0,,,187.0,,187.0,68.0,,60.0,8.0,,1.0,,3984.0,3984.0,,,,,,24945.0,,16981.0,11616.0,292.0,402.0,220.0,,887.0,,,1564.0,977.0,5500.0,1775.0,,,,5365.0,,,,,,,22.0,655.0,,,124.0,4564.0,,,7964.0,7964.0,3224.0,3224.0,,1536.0,,,,,32.0,,,,3170.0,,,,2.0,,,,,,24945.0
VJC,Q22018,,,19123.0,5395.0,1340.0,4055.0,872.0,990.0,-120.0,1.0,12180.0,1757.0,490.0,,,494.0,9439.0,,,309.0,309.0,,368.0,305.0,0.0,63.0,,,15768.0,8360.0,,702.0,,,,7658.0,,1775.0,1771.0,,,,4.0,,376.0,,376.0,68.0,,60.0,8.0,,1.0,,5188.0,5188.0,,,,,,34891.0,,23049.0,15120.0,364.0,578.0,159.0,,1916.0,,,1963.0,1267.0,6961.0,1911.0,,,,7928.0,,,,,,,22.0,600.0,,,363.0,6943.0,,,11843.0,11843.0,4513.0,4513.0,,246.0,,,,,98.0,,,,6984.0,4907.0,2077.0,,2.0,,,,,,34891.0
VJC,Q22019,,,22506.0,5265.0,1526.0,3739.0,579.0,990.0,-412.0,1.0,15652.0,5882.0,152.0,,,502.0,9115.0,,,609.0,609.0,,400.0,336.0,0.0,63.0,,,21955.0,12116.0,,702.0,,,,11415.0,,1569.0,1567.0,,,,2.0,,1799.0,,1799.0,68.0,,60.0,8.0,,1.0,,6402.0,6402.0,,,,,,44461.0,,28838.0,18258.0,1077.0,672.0,298.0,,2140.0,,,2053.0,2703.0,7308.0,2006.0,,,,10580.0,,,,,,,31.0,545.0,,,458.0,9545.0,,,15623.0,15623.0,5416.0,5416.0,,246.0,,,,,161.0,,,,9799.0,9799.0,,,1.0,,,,,,44461.0
VJC,Q22020,,,24808.0,2414.0,1774.0,639.0,994.0,990.0,,4.0,20339.0,10602.0,161.0,,,501.0,9075.0,,,761.0,761.0,,300.0,237.0,15.0,48.0,,,23584.0,14784.0,,,,,,14784.0,,740.0,739.0,,,,2.0,,738.0,,738.0,216.0,,60.0,149.0,,7.0,,7105.0,7105.0,,,,,,48393.0,,33400.0,17542.0,2939.0,605.0,333.0,,2309.0,,,1143.0,1845.0,6193.0,2175.0,,,,15857.0,,,,,,,72.0,3637.0,,,375.0,11772.0,,,14993.0,14993.0,5416.0,5416.0,,246.0,,,-2347.0,,81.0,,,,11594.0,11521.0,73.0,,3.0,,,,,,48393.0
VJC,Q22021,,,28112.0,1517.0,1017.0,500.0,764.0,990.0,-230.0,4.0,24789.0,9136.0,770.0,,,,14883.0,,,791.0,791.0,,251.0,221.0,5.0,25.0,,,20508.0,13361.0,,,,,797.0,12565.0,,819.0,817.0,,,,2.0,,882.0,,882.0,189.0,,39.0,149.0,,1.0,,5258.0,5258.0,,,,,,48621.0,,31615.0,18379.0,5683.0,537.0,256.0,44.0,453.0,,,216.0,815.0,8118.0,1923.0,334.0,,,13236.0,,,,,,,63.0,3648.0,,,64.0,9461.0,,,17005.0,17005.0,5416.0,5416.0,,249.0,,,,,-32.0,,,,11339.0,11209.0,130.0,,33.0,,,,,,48621.0
VJC,Q22022,,,34626.0,3051.0,1500.0,1551.0,624.0,990.0,-370.0,4.0,27962.0,11171.0,2745.0,,,657.0,13389.0,,,896.0,896.0,,2093.0,2082.0,10.0,,,1.0,29966.0,20825.0,,,,,806.0,20019.0,,1120.0,1113.0,,,,7.0,,551.0,,551.0,149.0,,,149.0,,,,7320.0,7320.0,,,,,,64592.0,,47104.0,22916.0,6813.0,637.0,290.0,3.0,872.0,,,2283.0,2669.0,7753.0,1315.0,283.0,,,24188.0,,,,,,,55.0,11036.0,,,256.0,12841.0,,,17488.0,17488.0,5416.0,5416.0,,247.0,,,,,98.0,,,,11706.0,11281.0,424.0,,21.0,,,,,,64592.0
VJC,Q22023,,,36840.0,2165.0,865.0,1300.0,529.0,990.0,-471.0,10.0,32899.0,12098.0,896.0,,,657.0,19247.0,,,1040.0,1040.0,,208.0,174.0,12.0,22.0,,,34656.0,19549.0,3861.0,2812.0,,,868.0,12008.0,,5923.0,5524.0,,,348.0,51.0,,317.0,,317.0,149.0,,,149.0,,,,8719.0,8444.0,275.0,,,,,71496.0,,56144.0,32521.0,10551.0,2117.0,406.0,151.0,1754.0,,,2806.0,1989.0,7122.0,5506.0,119.0,,,23623.0,,,,,,,8.0,11809.0,,,,11807.0,,,15352.0,15352.0,5416.0,5416.0,,247.0,,,,,262.0,,,,9404.0,9019.0,385.0,,22.0,,,,,,71496.0
VJC,Q22024,,,42583.0,4105.0,2042.0,2063.0,904.0,990.0,-399.0,313.0,36355.0,12717.0,1063.0,,,509.0,22065.0,,,998.0,998.0,,221.0,170.0,7.0,44.0,,,49172.0,27889.0,,6215.0,,,926.0,20748.0,,11016.0,4974.0,,,5982.0,61.0,,476.0,,476.0,149.0,,,149.0,,,,9642.0,9642.0,,,,,,91755.0,,74964.0,37845.0,8479.0,1015.0,362.0,191.0,2432.0,,,3169.0,3860.0,16700.0,1630.0,7.0,,,37119.0,,,,,,,436.0,18565.0,,,343.0,17775.0,,,16791.0,16791.0,5416.0,5416.0,,247.0,,,,,739.0,,,,10364.0,9250.0,1114.0,,25.0,,,,,,91755.0
VJC,Q32016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VJC,Q32017,,,11051.0,1864.0,601.0,1263.0,1.0,,,1.0,8785.0,1723.0,122.0,,,,6940.0,,,162.0,162.0,,238.0,172.0,4.0,61.0,,,15163.0,10030.0,,702.0,,,,9329.0,,1280.0,1274.0,,,,6.0,,261.0,,261.0,68.0,,60.0,8.0,,1.0,,3523.0,3523.0,,,,,,26214.0,,17920.0,12639.0,295.0,536.0,167.0,,846.0,,,1091.0,1048.0,6796.0,1859.0,,,,5282.0,,,,,,,23.0,661.0,,,138.0,4460.0,,,8293.0,8293.0,4513.0,4513.0,,246.0,,,,,34.0,,,,3499.0,,,,1.0,,,,,,26214.0
VJC,Q32018,,,19352.0,4890.0,1300.0,3590.0,849.0,990.0,-143.0,2.0,12950.0,1885.0,552.0,,,502.0,10011.0,,,318.0,318.0,,344.0,289.0,0.0,55.0,,,15605.0,7881.0,,702.0,,,,7180.0,,1735.0,1732.0,,,,4.0,,684.0,,684.0,68.0,,60.0,8.0,,1.0,,5235.0,5235.0,,,,,,34957.0,,22506.0,14480.0,341.0,729.0,261.0,,1769.0,,,1443.0,999.0,7029.0,1911.0,,,,8026.0,,,,,,,17.0,608.0,,,109.0,7293.0,,,12451.0,12451.0,5416.0,5416.0,,246.0,,,,,185.0,,,,6602.0,5809.0,793.0,,1.0,,,,,,34957.0
