stock_code,time,,TÀI SẢN,A. TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II.  Đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh (*),3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi (*),8. Tài sản thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho (*),V. Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu của nhà nước,4. Giao dịch mua bán lại trái phiếu chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở các đơn vị trực thuộc,4.  Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi (*),II. Tài sản cố định,1. Tài sản cố định hữu hình,- Nguyên giá,- Giá trị hao mòn lũy kế (*),2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,III. Bất động sản đầu tư,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,2. Đầu tư vào công ty liên kết. liên doanh,3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn (*),5. Đầu tư nắm giữ đến ngày đáo hạn,6. Đầu tư dài hạn khác,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,VII. Lợi thế thương mại (áp dụng trước năm 2015),TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,A. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp Nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,"12. Quỹ khen thưởng, phúc lợi",13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi (Nợ),11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,14. Dự phòng trợ cấp mất việc làm,B. VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ (*),6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối,- LNST chưa phân phối lũy kế đến cuối kỳ trước,- LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,14. Quỹ dự phòng tài chính,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN
SAB,Q12024,,,24869.0,3213.0,1474.0,1739.0,18202.0,,,18202.0,1044.0,308.0,31.0,,,,1001.0,-296.0,,2193.0,2269.0,-76.0,216.0,149.0,50.0,16.0,,,7278.0,35.0,6.0,,,,,35.0,-6.0,3900.0,2775.0,311.0,-35.0,156.0,969.0,276.0,112.0,,112.0,2243.0,,2223.0,434.0,-414.0,,,711.0,519.0,161.0,31.0,,,,32147.0,,5690.0,5345.0,1736.0,41.0,1130.0,171.0,504.0,,,0.0,982.0,561.0,0.0,221.0,,,345.0,0.0,,,,,,55.0,170.0,,,49.0,70.0,,,26457.0,26457.0,12826.0,12826.0,,,,3.0,,,48.0,1122.0,,1274.0,11184.0,10218.0,967.0,,,,,,,,32147.0
SAB,Q22016,,,13791.0,9392.0,1075.0,8318.0,1404.0,,,1404.0,1124.0,508.0,154.0,,,,491.0,-50.0,20.0,1749.0,1793.0,-44.0,122.0,80.0,30.0,12.0,,,8997.0,41.0,4.0,,,,,49.0,-12.0,5601.0,4617.0,95.0,-27.0,,984.0,68.0,91.0,,91.0,2156.0,,1840.0,747.0,-453.0,21.0,,1041.0,541.0,469.0,31.0,,,,22788.0,,8439.0,7885.0,1352.0,290.0,1006.0,113.0,301.0,,,1.0,2774.0,926.0,992.0,130.0,,,553.0,,,,,,1.0,73.0,408.0,,,17.0,1.0,54.0,,14349.0,14349.0,6413.0,6413.0,,,,3.0,-26.0,,14.0,1112.0,,6.0,5853.0,3534.0,2319.0,,974.0,,0.0,0.0,,,22788.0
SAB,Q22017,,,11916.0,5092.0,1054.0,4038.0,3378.0,,,3378.0,982.0,252.0,201.0,,,,561.0,-51.0,20.0,2025.0,2070.0,-45.0,439.0,58.0,93.0,288.0,,,8140.0,39.0,5.0,,,,4.0,48.0,-17.0,5206.0,4238.0,95.0,-30.0,,968.0,65.0,107.0,,107.0,1874.0,,1554.0,740.0,-440.0,21.0,,849.0,738.0,93.0,18.0,,,,20055.0,,5332.0,5179.0,1317.0,170.0,828.0,209.0,442.0,,,0.0,1097.0,943.0,,171.0,,,153.0,,0.0,,,,,62.0,21.0,,,16.0,1.0,54.0,,14724.0,14724.0,6413.0,6413.0,,,,3.0,,,19.0,1121.0,,5.0,6090.0,3795.0,2295.0,,1073.0,,0.0,0.0,,,20055.0
SAB,Q22018,,,14136.0,4184.0,963.0,3221.0,6955.0,,,6955.0,716.0,85.0,72.0,,,,583.0,-53.0,29.0,2146.0,2262.0,-117.0,135.0,74.0,57.0,4.0,,,7890.0,19.0,5.0,,,,4.0,48.0,-38.0,4748.0,3788.0,71.0,-16.0,,959.0,55.0,177.0,,177.0,2084.0,,1641.0,737.0,-314.0,21.0,,808.0,688.0,103.0,17.0,,,,22026.0,,5232.0,5016.0,1758.0,91.0,1038.0,221.0,285.0,,,0.0,1027.0,547.0,13.0,35.0,,,217.0,,0.0,,,,,54.0,12.0,,,34.0,63.0,54.0,,16794.0,16794.0,6413.0,6413.0,,,,3.0,,,19.0,1128.0,,5.0,8141.0,5804.0,2337.0,,1085.0,,0.0,0.0,,,22026.0
SAB,Q22019,,,16862.0,5304.0,1598.0,3705.0,9047.0,,,9047.0,879.0,137.0,57.0,,,,713.0,-56.0,29.0,1546.0,1765.0,-218.0,85.0,83.0,3.0,0.0,,,7199.0,8.0,6.0,,,,4.0,37.0,-39.0,4302.0,3355.0,71.0,-17.0,,947.0,54.0,173.0,,173.0,2046.0,,1736.0,666.0,-377.0,21.0,,616.0,401.0,170.0,45.0,,,,24061.0,,5469.0,5174.0,1306.0,138.0,1079.0,332.0,697.0,,,1.0,1117.0,346.0,8.0,151.0,,,294.0,,0.0,,,,54.0,,,,,17.0,140.0,84.0,,18592.0,18592.0,6413.0,6413.0,,,,3.0,,,26.0,1130.0,,5.0,9953.0,7441.0,2512.0,,1062.0,,,,,,24061.0
SAB,Q22020,,,18414.0,4865.0,1522.0,3343.0,11165.0,,,11165.0,696.0,305.0,42.0,,,,695.0,-346.0,,1563.0,1750.0,-187.0,124.0,106.0,14.0,3.0,,,7745.0,7.0,6.0,,,,4.0,36.0,-39.0,4916.0,3974.0,93.0,-26.0,,941.0,67.0,53.0,,53.0,2204.0,,1923.0,666.0,-436.0,51.0,,501.0,296.0,180.0,25.0,,,,26159.0,,6418.0,5573.0,1755.0,101.0,1129.0,338.0,589.0,,,1.0,977.0,446.0,1.0,237.0,,,844.0,89.0,0.0,,,,,54.0,459.0,,,33.0,127.0,82.0,,19742.0,19742.0,6413.0,6413.0,,,,3.0,,,28.0,1123.0,,,10876.0,9070.0,1806.0,,1298.0,,,,,,26159.0
SAB,Q22021,,,20950.0,3150.0,1005.0,2146.0,15291.0,,,15291.0,646.0,91.0,79.0,,,,818.0,-342.0,,1644.0,1721.0,-78.0,220.0,157.0,29.0,34.0,,,7611.0,13.0,6.0,,,,4.0,43.0,-39.0,4644.0,3531.0,92.0,-28.0,175.0,938.0,64.0,368.0,,368.0,2056.0,,1936.0,449.0,-413.0,83.0,,466.0,284.0,158.0,24.0,,,,28561.0,,6400.0,5474.0,1355.0,73.0,1419.0,255.0,829.0,,,0.0,999.0,363.0,0.0,181.0,,,926.0,295.0,,,,,,55.0,455.0,,,38.0,83.0,,,22161.0,22161.0,6413.0,6413.0,,,,3.0,,,28.0,1122.0,,,13255.0,11415.0,1840.0,,1340.0,,,,,,28561.0
SAB,Q22022,,,23789.0,2740.0,1190.0,1550.0,18210.0,,,18210.0,698.0,234.0,48.0,,,,759.0,-342.0,,1911.0,1989.0,-79.0,230.0,175.0,30.0,26.0,,,7552.0,13.0,6.0,,,,4.0,42.0,-39.0,4697.0,3604.0,68.0,-27.0,165.0,928.0,40.0,146.0,,146.0,2101.0,,2055.0,434.0,-410.0,21.0,,555.0,380.0,153.0,21.0,,,,31341.0,,6873.0,6242.0,1731.0,82.0,1723.0,123.0,872.0,,,0.0,976.0,502.0,,232.0,,,631.0,116.0,,,,,,55.0,343.0,,,38.0,80.0,,,24468.0,24468.0,6413.0,6413.0,,,,3.0,,,27.0,1122.0,,,15435.0,12720.0,2715.0,,1467.0,,,,,,31341.0
SAB,Q22023,,,26099.0,3742.0,968.0,2774.0,18639.0,,,18639.0,984.0,295.0,38.0,,,,947.0,-296.0,,2430.0,2507.0,-76.0,304.0,255.0,33.0,16.0,,,7548.0,38.0,6.0,,,,,46.0,-14.0,4227.0,3145.0,183.0,-33.0,160.0,922.0,150.0,157.0,,157.0,2318.0,,2284.0,434.0,-409.0,10.0,,658.0,481.0,150.0,27.0,,,,33647.0,,8123.0,7639.0,2276.0,39.0,1759.0,175.0,759.0,,,0.0,1934.0,556.0,,140.0,,,485.0,0.0,,,,,,58.0,310.0,,,47.0,69.0,,,25523.0,25523.0,6413.0,6413.0,,,,3.0,,,42.0,1122.0,,,16623.0,14581.0,2042.0,,1320.0,,,,,,33647.0
SAB,Q22024,,,27432.0,6034.0,1815.0,4219.0,17324.0,,,17324.0,1488.0,382.0,47.0,,,,1354.0,-296.0,,2351.0,2422.0,-71.0,235.0,191.0,34.0,11.0,,,6722.0,35.0,6.0,,,,,35.0,-6.0,3773.0,2654.0,311.0,-38.0,154.0,964.0,273.0,131.0,,131.0,1829.0,,1800.0,434.0,-409.0,4.0,,681.0,499.0,150.0,32.0,,,,34154.0,,9024.0,8669.0,2247.0,69.0,1421.0,69.0,727.0,,,1.0,3537.0,456.0,0.0,143.0,,,355.0,0.0,,,,,,55.0,170.0,,,53.0,77.0,,,25130.0,25130.0,12826.0,12826.0,,,,3.0,,73.0,,1122.0,,,9823.0,7650.0,2173.0,,1282.0,,,,,,34154.0
SAB,Q32014,,,8796.0,1455.0,1013.0,441.0,4736.0,4736.0,,,853.0,501.0,193.0,,,,205.0,-46.0,,1567.0,1599.0,-32.0,185.0,78.0,44.0,14.0,,49.0,10756.0,50.0,,,,,,50.0,,6543.0,4905.0,43.0,-12.0,,1639.0,31.0,372.0,,372.0,2510.0,,1879.0,1136.0,-504.0,,,1250.0,1154.0,67.0,,29.0,,,19552.0,,6336.0,4910.0,1246.0,131.0,780.0,153.0,329.0,,,,1708.0,404.0,,160.0,,,1426.0,,,,,,3.0,132.0,1075.0,,,55.0,56.0,58.0,47.0,12344.0,12344.0,6413.0,6413.0,,,,2.0,-33.0,,8.0,339.0,,5.0,5016.0,,,,,595.0,0.0,0.0,,872.0,19552.0
SAB,Q32015,,,11197.0,7678.0,940.0,6738.0,398.0,,,398.0,1137.0,561.0,149.0,,,,476.0,-64.0,15.0,1854.0,1894.0,-40.0,130.0,57.0,50.0,19.0,,5.0,9684.0,26.0,,,,,4.0,22.0,,5907.0,4895.0,47.0,-14.0,,1011.0,33.0,152.0,,152.0,2420.0,,1730.0,856.0,-436.0,271.0,,1147.0,757.0,355.0,16.0,19.0,,,20882.0,,6689.0,5712.0,1130.0,302.0,965.0,149.0,404.0,,,,967.0,394.0,1320.0,80.0,,,976.0,,,,,,2.0,73.0,715.0,,,127.0,1.0,57.0,,14193.0,14193.0,6413.0,6413.0,,,,3.0,-33.0,,14.0,1078.0,,6.0,5972.0,3034.0,2939.0,,738.0,,0.0,0.0,,,20882.0
SAB,Q32016,,,13894.0,6814.0,1058.0,5756.0,3293.0,,,3293.0,1530.0,640.0,208.0,,,,706.0,-44.0,20.0,2121.0,2164.0,-44.0,137.0,69.0,55.0,12.0,,,8810.0,35.0,,,,,4.0,43.0,-12.0,5480.0,4498.0,95.0,-28.0,,981.0,67.0,100.0,,100.0,1819.0,,1503.0,747.0,-453.0,21.0,,1310.0,544.0,762.0,5.0,,,,22703.0,,8300.0,7733.0,1212.0,349.0,902.0,292.0,260.0,,,1.0,1185.0,964.0,2423.0,146.0,,,567.0,,,,,,,52.0,444.0,,,17.0,,54.0,,14403.0,14403.0,6413.0,6413.0,,,,3.0,-26.0,,15.0,1112.0,,5.0,5873.0,,,,1007.0,,0.0,0.0,,,22703.0
SAB,Q32017,,,13209.0,4555.0,996.0,3559.0,5238.0,,,5238.0,835.0,259.0,178.0,,,,428.0,-51.0,20.0,2325.0,2360.0,-35.0,256.0,44.0,94.0,118.0,,,8033.0,18.0,5.0,,,,4.0,48.0,-38.0,5104.0,4139.0,95.0,-30.0,,965.0,65.0,102.0,,102.0,1976.0,,1619.0,740.0,-403.0,21.0,,768.0,657.0,101.0,11.0,,,,21242.0,,5342.0,5209.0,1454.0,274.0,754.0,267.0,401.0,,,0.0,1097.0,840.0,,122.0,,,133.0,,0.0,,,,,54.0,8.0,,,16.0,1.0,54.0,,15899.0,15899.0,6413.0,6413.0,,,,3.0,,,19.0,1119.0,,6.0,7266.0,,,,1073.0,,0.0,0.0,,,21242.0
SAB,Q32018,,,15206.0,4228.0,749.0,3479.0,7867.0,,,7867.0,714.0,109.0,82.0,,,,548.0,-53.0,29.0,2257.0,2373.0,-117.0,140.0,81.0,56.0,2.0,,,7794.0,4.0,5.0,,,,4.0,33.0,-38.0,4687.0,3732.0,71.0,-17.0,,956.0,55.0,135.0,,135.0,2160.0,,1749.0,717.0,-327.0,21.0,,753.0,631.0,107.0,15.0,,,,23000.0,,5298.0,5073.0,1676.0,69.0,910.0,259.0,415.0,,,1.0,1005.0,687.0,8.0,43.0,,,224.0,,0.0,,,,,54.0,17.0,,,30.0,69.0,54.0,,17703.0,17703.0,6413.0,6413.0,,,,3.0,,,20.0,1128.0,,5.0,9079.0,5795.0,3283.0,,1055.0,,0.0,0.0,,,23000.0
SAB,Q32019,,,17576.0,3587.0,1057.0,2530.0,11173.0,,,11173.0,923.0,84.0,62.0,,,,805.0,-57.0,29.0,1788.0,2006.0,-218.0,104.0,78.0,25.0,1.0,,,7202.0,7.0,6.0,,,,4.0,36.0,-39.0,4169.0,3225.0,81.0,-22.0,,944.0,59.0,213.0,,213.0,2183.0,,1819.0,666.0,-356.0,54.0,,571.0,343.0,184.0,44.0,,,,24778.0,,5797.0,5492.0,1444.0,55.0,1028.0,392.0,763.0,1.0,,,1079.0,509.0,5.0,218.0,,,305.0,,0.0,,,,,54.0,,,,29.0,138.0,84.0,,18981.0,18981.0,6413.0,6413.0,,,,3.0,,,27.0,1130.0,,5.0,10302.0,6480.0,3822.0,,1100.0,,,,,,24778.0
SAB,Q32020,,,19988.0,3173.0,1315.0,1858.0,14321.0,,,14321.0,683.0,91.0,179.0,,,,760.0,-346.0,,1704.0,1852.0,-149.0,106.0,99.0,5.0,3.0,,,7699.0,6.0,6.0,,,,4.0,35.0,-39.0,4826.0,3885.0,93.0,-27.0,,941.0,66.0,21.0,,21.0,2276.0,,1995.0,666.0,-436.0,51.0,,504.0,285.0,179.0,41.0,,,,27686.0,,6641.0,5837.0,1456.0,316.0,1230.0,432.0,708.0,,,1.0,996.0,566.0,1.0,131.0,,,804.0,95.0,0.0,,,,,54.0,410.0,,,40.0,125.0,79.0,,21046.0,21046.0,6413.0,6413.0,,,,3.0,,,28.0,1123.0,,,12238.0,9086.0,3152.0,,1240.0,,,,,,27686.0
SAB,Q32021,,,20870.0,3293.0,1157.0,2137.0,15359.0,,,15359.0,689.0,212.0,49.0,,,,771.0,-342.0,,1376.0,1478.0,-102.0,152.0,103.0,15.0,34.0,,,7558.0,13.0,6.0,,,,4.0,43.0,-39.0,4517.0,3408.0,92.0,-29.0,174.0,935.0,63.0,481.0,,481.0,2060.0,,1940.0,449.0,-410.0,81.0,,423.0,260.0,142.0,21.0,,,,28428.0,,5861.0,5025.0,1113.0,72.0,1157.0,256.0,849.0,,,0.0,995.0,385.0,0.0,197.0,,,835.0,283.0,,,,,,55.0,375.0,,,40.0,83.0,,,22567.0,22567.0,6413.0,6413.0,,,,3.0,,,28.0,1122.0,,,13661.0,11415.0,2246.0,,1340.0,,,,,,28428.0
