stock_code,time,,TÀI SẢN,A. TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II.  Đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh (*),3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi (*),8. Tài sản thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho (*),V. Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu của nhà nước,4. Giao dịch mua bán lại trái phiếu chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở các đơn vị trực thuộc,4.  Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi (*),II. Tài sản cố định,1. Tài sản cố định hữu hình,- Nguyên giá,- Giá trị hao mòn lũy kế (*),2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,III. Bất động sản đầu tư,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,2. Đầu tư vào công ty liên kết. liên doanh,3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn (*),5. Đầu tư nắm giữ đến ngày đáo hạn,6. Đầu tư dài hạn khác,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,VII. Lợi thế thương mại (áp dụng trước năm 2015),TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,A. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp Nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,"12. Quỹ khen thưởng, phúc lợi",13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi (Nợ),11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,14. Dự phòng trợ cấp mất việc làm,B. VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ (*),6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối,- LNST chưa phân phối lũy kế đến cuối kỳ trước,- LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,14. Quỹ dự phòng tài chính,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN
MSN,Q42014,,,16428.0,5166.0,303.0,4863.0,4042.0,4042.0,,,5177.0,4347.0,341.0,,,,491.0,-2.0,,1605.0,1627.0,-22.0,438.0,70.0,296.0,21.0,,51.0,36537.0,1388.0,,,,,,1388.0,,24065.0,18410.0,,,45.0,1799.0,,,,3811.0,8745.0,,8598.0,,,,148.0,1547.0,1370.0,117.0,,60.0,,792.0,52965.0,,31040.0,11797.0,999.0,36.0,963.0,0.0,1863.0,,,,1894.0,6042.0,,,,,19243.0,,,,,,,786.0,17522.0,,,933.0,,,3.0,15016.0,15016.0,7358.0,,,9631.0,,98.0,,,,,,-9143.0,7072.0,,,,,,,,,6909.0,52965.0
MSN,Q42015,,,16709.0,8324.0,919.0,7406.0,294.0,,,294.0,3127.0,878.0,873.0,,,762.0,642.0,-29.0,0.0,4418.0,4435.0,-17.0,547.0,80.0,446.0,21.0,,,55140.0,10432.0,,,,,8563.0,1869.0,,26998.0,19965.0,,,31.0,7002.0,,5480.0,,5480.0,9145.0,,9124.0,22.0,-1.0,,,3085.0,2043.0,214.0,,,829.0,,71850.0,,44741.0,15005.0,2419.0,140.0,505.0,258.0,2876.0,,,,398.0,8367.0,,43.0,,,29735.0,76.0,,,,,,98.0,27253.0,,,1693.0,616.0,,,27109.0,27109.0,7467.0,7467.0,,9631.0,,-9045.0,,,,,,,8561.0,7069.0,1492.0,,10494.0,,,,,,71850.0
MSN,Q42016,,,22876.0,13149.0,941.0,12208.0,1771.0,,,1771.0,2277.0,1296.0,283.0,,,,739.0,-41.0,,5390.0,5417.0,-27.0,290.0,106.0,171.0,12.0,,,50163.0,1817.0,,,,,370.0,1447.0,,29821.0,23317.0,,,18.0,6486.0,,2356.0,,2356.0,12241.0,,12219.0,22.0,,,,3927.0,2870.0,313.0,,,745.0,,73039.0,,52726.0,17898.0,2427.0,87.0,546.0,204.0,3456.0,,,,2528.0,8618.0,,31.0,,,34828.0,88.0,,37.0,,,,31.0,32472.0,,,1574.0,625.0,,,20313.0,20313.0,7681.0,7681.0,,10650.0,,-9427.0,-641.0,,-2.0,,,,7016.0,7014.0,1.0,,5036.0,,,,,,73039.0
MSN,Q42017,,,15145.0,7417.0,321.0,7096.0,640.0,,,640.0,2247.0,1222.0,278.0,,,,864.0,-117.0,,4333.0,4348.0,-14.0,508.0,87.0,390.0,30.0,,,48384.0,1454.0,,,,,96.0,1358.0,,29830.0,23768.0,,,4.0,6057.0,,1838.0,,1838.0,11338.0,,11322.0,22.0,-5.0,,,3924.0,2991.0,301.0,,,632.0,,63529.0,,43303.0,15533.0,2105.0,241.0,385.0,0.0,2801.0,,,,803.0,9166.0,,31.0,,,27770.0,79.0,,,,,,27.0,25630.0,,,1461.0,574.0,,,20225.0,20225.0,11574.0,11574.0,,6856.0,,-9427.0,-6518.0,,2.0,,,,12350.0,7016.0,5335.0,,5388.0,,,,,,63529.0
MSN,Q42018,,,12500.0,4586.0,514.0,4072.0,376.0,,,376.0,2413.0,1523.0,707.0,,,,288.0,-106.0,,4333.0,4390.0,-56.0,792.0,94.0,675.0,23.0,,,52079.0,1377.0,,,,,,1377.0,,29204.0,23798.0,,,,5406.0,,2171.0,,2171.0,15348.0,,15329.0,22.0,-8.0,6.0,,3979.0,3164.0,295.0,,,520.0,,64579.0,,30499.0,15796.0,2669.0,335.0,430.0,0.0,2791.0,,,,296.0,9244.0,,31.0,,,14703.0,36.0,,,,,,24.0,12752.0,,,1351.0,540.0,,,34080.0,34080.0,11631.0,11631.0,,11084.0,,-9427.0,,,4.0,,,,16193.0,12350.0,3843.0,,4593.0,,,,,,64579.0
MSN,Q42019,,,24262.0,6801.0,1928.0,4872.0,784.0,472.0,,312.0,5418.0,1241.0,1529.0,,,,2754.0,-106.0,,9622.0,9691.0,-69.0,1637.0,261.0,1352.0,24.0,,,73035.0,1600.0,,,,,,1600.0,,40792.0,29171.0,,,,11621.0,,3279.0,,3279.0,17506.0,,17493.0,22.0,-8.0,,,9859.0,5633.0,241.0,,,3985.0,,97297.0,,45409.0,30492.0,5635.0,1179.0,770.0,292.0,4111.0,,,12.0,123.0,18340.0,,31.0,,,14917.0,31.0,,,,,,181.0,11676.0,,,2455.0,573.0,,,51888.0,51888.0,11689.0,11689.0,,11084.0,,-8564.0,,,11.0,,,,28559.0,15330.0,13229.0,,9108.0,,,,,,97297.0
MSN,Q42020,,,29761.0,7721.0,1930.0,5791.0,447.0,,,447.0,7051.0,2062.0,607.0,1140.0,,,3351.0,-108.0,,12498.0,12730.0,-232.0,2043.0,303.0,1663.0,76.0,,,85976.0,1592.0,,,,,,1592.0,,49582.0,34322.0,19.0,-4.0,22.0,15238.0,15.0,2275.0,,2275.0,20353.0,,20321.0,31.0,-6.0,7.0,,12159.0,6534.0,1794.0,,,3832.0,,115737.0,,90706.0,38875.0,6833.0,1075.0,941.0,239.0,4705.0,,,21.0,2472.0,22545.0,7.0,37.0,,,51832.0,28.0,,,,,,180.0,39466.0,,,4651.0,7506.0,,,25030.0,25030.0,11747.0,11747.0,,11084.0,,-8564.0,,,-227.0,,,-285.0,2182.0,27384.0,-25201.0,,9093.0,,,,,,115737.0
MSN,Q42021,,,43630.0,22305.0,6885.0,15419.0,333.0,,,333.0,6634.0,2480.0,851.0,,,2453.0,884.0,-33.0,,12813.0,12948.0,-135.0,1545.0,257.0,1234.0,54.0,,,82463.0,1878.0,,,,,81.0,1797.0,,42654.0,31152.0,1175.0,-365.0,210.0,11293.0,810.0,2022.0,,2022.0,24539.0,,24539.0,,,,,10560.0,6594.0,610.0,,,3357.0,,126093.0,,83757.0,34548.0,7970.0,168.0,802.0,222.0,4997.0,,,15.0,1513.0,18806.0,19.0,36.0,,,49209.0,25.0,,,,,,228.0,39372.0,,,3215.0,6369.0,,,42337.0,42337.0,11805.0,11805.0,,11084.0,,-8388.0,,,-339.0,,,-147.0,18796.0,762.0,18033.0,,9526.0,,,,,,126093.0
MSN,Q42022,,,47675.0,13853.0,1718.0,12135.0,3659.0,3302.0,,357.0,13930.0,2736.0,1228.0,,,,10007.0,-47.0,6.0,14445.0,14634.0,-189.0,1787.0,374.0,1254.0,159.0,,,93668.0,2114.0,,,,,81.0,2033.0,,43535.0,30612.0,1148.0,-418.0,349.0,12575.0,730.0,3325.0,,3325.0,31334.0,,28480.0,2854.0,,,,12631.0,7260.0,302.0,,,5068.0,,141343.0,,104706.0,65321.0,7489.0,566.0,536.0,248.0,4184.0,,,16.0,11672.0,40567.0,10.0,31.0,,,39385.0,24.0,,,,,,752.0,30426.0,,,3542.0,4641.0,,,36637.0,36637.0,14237.0,14237.0,,8723.0,,-8388.0,,,-385.0,,,584.0,11382.0,17657.0,-6275.0,,10484.0,,,,,,141343.0
MSN,Q42023,,,43763.0,10125.0,3291.0,6834.0,6795.0,4183.0,,2612.0,11985.0,2310.0,725.0,,,81.0,8899.0,-35.0,5.0,13175.0,13497.0,-322.0,1684.0,328.0,1209.0,148.0,,,103620.0,11211.0,,,,,,11211.0,,42886.0,30469.0,1216.0,-508.0,311.0,12106.0,709.0,3127.0,,3127.0,33219.0,,30282.0,2938.0,,,,12468.0,7418.0,677.0,,,4373.0,,147383.0,,109146.0,50423.0,6318.0,862.0,1103.0,264.0,4819.0,,,67.0,8920.0,28030.0,8.0,31.0,,,58724.0,19.0,,31.0,,,,8199.0,41542.0,,,3406.0,5526.0,,,38237.0,38237.0,14308.0,14308.0,,8723.0,,-8388.0,,,-224.0,,,342.0,11798.0,11382.0,416.0,,11678.0,,,,,,147383.0
MSN,Q42024,,,53570.0,18618.0,6065.0,12553.0,608.0,,,608.0,21865.0,1303.0,484.0,,,81.0,20068.0,-85.0,14.0,10787.0,11002.0,-214.0,1692.0,342.0,1233.0,117.0,,,94015.0,8524.0,,,,,79.0,8445.0,,37050.0,27121.0,19.0,-14.0,223.0,9706.0,4.0,1671.0,,1671.0,35319.0,,33410.0,2933.0,-1024.0,,,11447.0,7171.0,688.0,,,3588.0,,147585.0,,106832.0,58712.0,7171.0,197.0,1017.0,252.0,4787.0,,,23.0,18490.0,26724.0,20.0,31.0,,,48120.0,16.0,,102.0,,,,6212.0,38825.0,,,2476.0,488.0,,,40752.0,40752.0,15129.0,15129.0,,14165.0,,-8388.0,,,9.0,,,,9327.0,11798.0,-2471.0,,10510.0,,,,,,147585.0
