stock_code,time,,A. TÀI SẢN,"I. Tiền mặt, vàng bạc, đá quý",II. Tiền gửi tại NHNN,"III. Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác","1. Tiền, vàng gửi tại các TCTD khác",2. Cho vay các TCTD khác,3. Dự phòng rủi ro cho vay các TCTD khác,IV. Chứng khoán kinh doanh,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,V. Các công cụ tài chính phái sinh và các tài sản tài chính khác,VI. Cho vay khách hàng,1. Cho vay và cho thuê tài chính khách hàng,2. Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng,VII. Hoạt động mua nợ,1. Mua nợ,2. Dự phòng rủi ro hoạt động mua nợ,VII. Chứng khoán đầu tư,1. Chứng khoán đầu tư sẵn sàng để bán,2. Chứng khoán đầu tư giữ đến ngày đáo hạn,3. Dự phòng giảm giá chứng khoán đầu tư,"VIII. Góp vốn, đầu tư dài hạn",1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên doanh, liên kết",3. Đầu tư dài hạn khác,4. Dự phòng giảm giá đầu tư dài hạn,IX. Tài sản cố định,1. Tài sản cố định hữu hình,a. Nguyên giá TSCĐ,b. Hao mòn TSCĐ,2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,X. Bất động sản đầu tư,a. Nguyên giá BĐSĐT,b. Hao mòn BĐSĐT,"XI. Tài sản ""Có"" khác",1. Các khoản phải thu,"2. Các khoản lãi, phí phải thu",3. Tài sản thuế TNDN hoãn lại,4. Tài sản Có khác,- Trong đó: Lợi thế thương mại,5. Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác,TỔNG CỘNG TÀI SẢN,B. NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,I. Các khoản nợ Chính phủ và NHNN,II. Tiền gửi và vay các TCTD khác,1. Tiền gửi của các TCTD khác,2. Vay các TCTD khác,III. Tiền gửi của khách hàng,IV. Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,"V. Vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",VI. Phát hành giấy tờ có giá,VII. Các khoản nợ khác,"1. Các khoản lãi, phí phải trả",2. Thuế TNDN hoãn lại phải trả,3. Các khoản phải trả và công nợ khác,4. Dự phòng rủi ro khác (Dự phòng cho công nợ tiềm ẩn và cam kết ngoại bảng),TỔNG NỢ PHẢI TRẢ,VIII. Vốn và các quỹ,1. Vốn của TCTD,a. Vốn điều lệ,b. Vốn đầu tư XDCB,c. Thặng dư vốn cổ phần,d. Cổ phiếu quỹ,e. Cổ phiếu ưu đãi,g. Vốn khác,2. Quỹ của TCTD,3. Chênh lệch tỷ giá hối đoái,4. Chênh lệch đánh giá lại tài sản,5. Lợi nhuận chưa phân phối/Lỗ lũy kế,6. Lợi ích cổ đông không kiểm soát,IX. Lợi ích của cổ đông thiểu số,TỔNG NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU
STB,Q22008,,,8089.0,3805.0,4438.0,4403.0,35.0,0.0,4234.0,4305.0,-71.0,,38934.0,39177.0,-243.0,,,,9566.0,8287.0,1360.0,-81.0,1569.0,,147.0,1421.0,,1503.0,778.0,727.0,-28.0,25.0,699.0,,,,3235.0,2027.0,781.0,,427.0,,,75372.0,,1633.0,5791.0,2594.0,3197.0,48292.0,119.0,1052.0,7663.0,3695.0,628.0,,3044.0,23.0,68245.0,7127.0,5662.0,4449.0,1.0,1213.0,,,0.0,643.0,-15.0,,836.0,,,75372.0
STB,Q22009,,,6046.0,2498.0,9583.0,9386.0,197.0,0.0,435.0,459.0,-24.0,0.0,48841.0,49199.0,-358.0,,,,9603.0,8818.0,806.0,-20.0,1119.0,0.0,87.0,1093.0,-61.0,2158.0,1191.0,996.0,-50.0,21.0,947.0,0.0,0.0,0.0,3352.0,2345.0,901.0,0.0,106.0,0.0,0.0,83634.0,,46.0,1449.0,362.0,1088.0,57067.0,65.0,1015.0,13798.0,2560.0,820.0,0.0,1690.0,50.0,75999.0,7634.0,5978.0,5116.0,1.0,1213.0,-352.0,0.0,0.0,796.0,-1.0,0.0,862.0,,0.0,83634.0
STB,Q22010,,,11316.0,2371.0,7041.0,6842.0,201.0,-2.0,1235.0,1412.0,-176.0,15.0,73676.0,74298.0,-621.0,,,,13173.0,12004.0,1178.0,-10.0,757.0,0.0,137.0,653.0,-33.0,2691.0,1519.0,1249.0,-85.0,7.0,1165.0,0.0,0.0,0.0,6279.0,4509.0,943.0,0.0,828.0,0.0,0.0,118553.0,,2819.0,6589.0,243.0,6346.0,73128.0,0.0,1728.0,17449.0,6368.0,1006.0,0.0,5316.0,46.0,108082.0,10005.0,8078.0,6700.0,1.0,1377.0,0.0,0.0,0.0,1026.0,-406.0,0.0,1306.0,,467.0,118553.0
STB,Q22011,,,12681.0,3503.0,13463.0,13294.0,170.0,-1.0,402.0,546.0,-144.0,6.0,79624.0,80540.0,-916.0,,,,21486.0,21260.0,243.0,-18.0,1338.0,0.0,686.0,654.0,-1.0,3142.0,1625.0,1658.0,-143.0,1.0,1515.0,0.0,0.0,0.0,5493.0,2737.0,1618.0,0.0,1138.0,0.0,0.0,141138.0,,0.0,20837.0,12545.0,8292.0,75177.0,0.0,2456.0,25372.0,3796.0,1376.0,0.0,2344.0,76.0,127638.0,13501.0,10852.0,9179.0,1.0,1672.0,0.0,0.0,0.0,1247.0,27.0,0.0,1375.0,,0.0,141138.0
STB,Q22012,,,13360.0,3209.0,13559.0,9836.0,3741.0,-18.0,1154.0,1225.0,-71.0,225.0,79309.0,80275.0,-967.0,,,,20757.0,19699.0,1073.0,-15.0,583.0,0.0,0.0,717.0,-134.0,4285.0,2185.0,2314.0,-216.0,3.0,2098.0,0.0,0.0,0.0,8485.0,4229.0,1759.0,0.0,2497.0,0.0,0.0,144926.0,,0.0,8339.0,2940.0,5398.0,87581.0,0.0,4795.0,20270.0,9950.0,1382.0,0.0,8243.0,324.0,130934.0,13991.0,10905.0,10740.0,1.0,1672.0,-1507.0,0.0,0.0,1548.0,45.0,0.0,1493.0,,0.0,144926.0
STB,Q22013,,,8332.0,4404.0,7056.0,3194.0,3926.0,-64.0,870.0,1006.0,-136.0,,107629.0,109288.0,-1659.0,,,,18650.0,18621.0,500.0,-471.0,208.0,,,477.0,-269.0,5170.0,2756.0,2755.0,-342.0,1.0,2413.0,,,,8185.0,3686.0,2910.0,309.0,1598.0,18.0,-335.0,160504.0,,,5009.0,2892.0,2117.0,124611.0,4.0,4496.0,2152.0,9986.0,1952.0,,7943.0,91.0,146257.0,14246.0,10905.0,10740.0,1.0,1672.0,-1507.0,,0.0,1623.0,37.0,,1681.0,,0.0,160504.0
STB,Q22014,,,5652.0,3672.0,7088.0,5018.0,2077.0,-7.0,5740.0,5950.0,-210.0,,119726.0,121193.0,-1467.0,,,,22872.0,21279.0,1830.0,-237.0,301.0,,,463.0,-162.0,5189.0,2805.0,2832.0,-449.0,1.0,2383.0,,,,8699.0,2763.0,4463.0,104.0,1766.0,16.0,-397.0,178939.0,,,5730.0,2263.0,3467.0,148276.0,5.0,4490.0,1.0,3331.0,1730.0,0.0,1513.0,88.0,161833.0,17106.0,12591.0,12425.0,1.0,1672.0,-1507.0,,0.0,1931.0,83.0,,2501.0,,0.0,178939.0
STB,Q22015,,,6090.0,6130.0,4870.0,4465.0,405.0,0.0,12195.0,12248.0,-53.0,20.0,139121.0,140707.0,-1586.0,0.0,0.0,0.0,26944.0,20487.0,7236.0,-779.0,278.0,0.0,0.0,400.0,-122.0,6008.0,3068.0,3489.0,-550.0,0.0,2940.0,0.0,0.0,0.0,9121.0,3500.0,4771.0,61.0,1172.0,14.0,-382.0,210777.0,,0.0,6108.0,3335.0,2774.0,179952.0,0.0,2003.0,1.0,3754.0,2095.0,0.0,1659.0,0.0,191818.0,18959.0,12591.0,12425.0,1.0,1672.0,-1507.0,0.0,0.0,2281.0,109.0,0.0,3978.0,0.0,0.0,210777.0
STB,Q22016,,,7316.0,8053.0,3421.0,3421.0,1.0,-1.0,1296.0,1325.0,-29.0,,196428.0,199146.0,-2718.0,,,,43110.0,26692.0,18244.0,-1827.0,297.0,,,442.0,-145.0,8041.0,4502.0,4241.0,-702.0,0.0,3539.0,,,,44413.0,17188.0,25814.0,61.0,1667.0,,-317.0,312375.0,,,3422.0,1339.0,2083.0,279991.0,4.0,1384.0,1.0,4839.0,3393.0,,1446.0,,289640.0,22734.0,18167.0,18852.0,1.0,64.0,-751.0,,1.0,2434.0,88.0,,2045.0,,,312375.0
STB,Q22017,,,7041.0,8186.0,3039.0,2623.0,417.0,-1.0,98.0,99.0,-1.0,25.0,216091.0,218542.0,-2451.0,702.0,708.0,-6.0,70007.0,29879.0,41959.0,-1831.0,551.0,,,881.0,-330.0,8023.0,4480.0,4343.0,-800.0,,3543.0,,,,42211.0,35675.0,4752.0,60.0,2166.0,,-442.0,355973.0,,,6122.0,1620.0,4502.0,317075.0,,1358.0,2743.0,6232.0,4076.0,23.0,2133.0,,333530.0,22443.0,18167.0,18852.0,1.0,64.0,-751.0,,1.0,2519.0,188.0,,1569.0,,,355973.0
