stock_code,time,,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,"Lãi, lỗ từ thanh lý TSCĐ",Thu nhập lãi vay và cổ tức,Phân bổ lợi thế thương mại,Điều chỉnh cho các khoản khác,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước","Tăng, giảm chứng khoán kinh doanh",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,II. Lưu chuyển tiền từ hoạt động đầu tư,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,10. Tiền thu khác từ hoạt động đầu tư,11. Tiền chi khác cho hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,5. Tiền trả nợ gốc thuê tài chính,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",7. Tiền thu khác từ hoạt động tài chính,8. Tiền chi khác cho hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
GAS,Q32015,,,3002.0,,577.0,-39.0,90.0,-158.0,35.0,,,,,3507.0,1416.0,616.0,-1991.0,37.0,,-62.0,-716.0,211.0,847.0,3865.0,,-2564.0,,-1977.0,-169.0,,-102.0,298.0,,,,,-4515.0,,,,1434.0,-1017.0,-102.0,-209.0,,,106.0,-544.0,20405.0,-62.0,19799.0
GAS,Q32016,,,1336.0,,783.0,155.0,-3.0,-647.0,83.0,,,,,1707.0,1303.0,-13.0,-641.0,-586.0,,-105.0,-261.0,62.0,-39.0,1427.0,,-869.0,,544.0,121.0,-487.0,715.0,308.0,,,,,331.0,,,,1987.0,-2494.0,-9.0,-1209.0,,,-1725.0,33.0,17114.0,1.0,17064.0
GAS,Q32017,,,2454.0,,592.0,83.0,-13.0,-447.0,63.0,,,,,2732.0,569.0,-459.0,-86.0,-174.0,,-147.0,-473.0,9.0,131.0,2101.0,,-277.0,42.0,-3110.0,1246.0,,,382.0,,,,,-1716.0,,,,1061.0,-863.0,-6.0,-2196.0,,,-2004.0,-1620.0,14515.0,3.0,12898.0
GAS,Q32018,,,4063.0,,552.0,177.0,44.0,-596.0,98.0,,,,7.0,4344.0,2635.0,887.0,-2281.0,-91.0,,-117.0,-722.0,16.0,-23.0,4649.0,,-133.0,,-6087.0,5700.0,-70.0,-1.0,664.0,,,,,72.0,,,,757.0,-2750.0,,-5144.0,,,-7137.0,-2416.0,9718.0,,7303.0
GAS,Q32019,,,3688.0,,668.0,-15.0,-13.0,-581.0,44.0,,,,,3793.0,-571.0,-262.0,-473.0,8.0,,-6.0,-714.0,98.0,10.0,1883.0,,-682.0,2.0,-6216.0,7660.0,-88.0,,483.0,,,,,1160.0,,,,608.0,-535.0,-3.0,-4554.0,,,-4484.0,-1442.0,7375.0,-1.0,5933.0
GAS,Q32020,,,2605.0,,609.0,,-13.0,-495.0,16.0,,,,,2722.0,-560.0,-223.0,58.0,8.0,,-1.0,-450.0,14.0,-1118.0,449.0,,-1598.0,,-14064.0,19066.0,,,366.0,-3806.0,,,,-37.0,,,,657.0,-254.0,,-6526.0,,,-6124.0,-5711.0,12532.0,,6820.0
GAS,Q32021,,,3084.0,,812.0,-45.0,-15.0,-414.0,81.0,,,,,3503.0,596.0,-307.0,-883.0,-733.0,,-77.0,-638.0,-12.0,-47.0,1402.0,,-658.0,,-14558.0,16637.0,,,508.0,,,,,1930.0,,,,2313.0,-38.0,,-5558.0,,,-3283.0,49.0,5948.0,-2.0,5994.0
GAS,Q32022,,,3851.0,,845.0,-22.0,103.0,-575.0,68.0,,,,,4271.0,3375.0,-433.0,-1946.0,-178.0,,-112.0,-1247.0,-11.0,-42.0,3676.0,,-305.0,,-8691.0,10384.0,-40.0,,671.0,,,,,2017.0,,133.0,,658.0,-6.0,,-5865.0,,,-5079.0,614.0,9055.0,5.0,10206.0
GAS,Q32023,,,3009.0,,755.0,137.0,98.0,-800.0,106.0,,,,,3304.0,2643.0,-65.0,-921.0,-566.0,,-1.0,-790.0,-67.0,-15.0,3522.0,,-218.0,,-12161.0,11451.0,,,946.0,,,,,18.0,,,,53.0,-22.0,,-5219.0,,,-5188.0,-1648.0,12499.0,,10852.0
GAS,Q32024,,,3204.0,,821.0,521.0,1.0,-315.0,69.0,,,,,4301.0,2984.0,410.0,-4033.0,-60.0,,-39.0,-815.0,,-253.0,2496.0,,-369.0,,-17159.0,20724.0,,,677.0,,,,,3873.0,,,,68.0,-903.0,,-1000.0,,,-1835.0,4534.0,7555.0,-7.0,12083.0
