stock_code,time,,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,"Lãi, lỗ từ thanh lý TSCĐ",Thu nhập lãi vay và cổ tức,Phân bổ lợi thế thương mại,Điều chỉnh cho các khoản khác,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước","Tăng, giảm chứng khoán kinh doanh",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,II. Lưu chuyển tiền từ hoạt động đầu tư,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,10. Tiền thu khác từ hoạt động đầu tư,11. Tiền chi khác cho hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,5. Tiền trả nợ gốc thuê tài chính,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",7. Tiền thu khác từ hoạt động tài chính,8. Tiền chi khác cho hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
HPG,Q42008,,,27.0,,124.0,158.0,-1.0,-30.0,56.0,,,,,334.0,-282.0,-82.0,541.0,-82.0,,-90.0,-143.0,-1.0,6.0,201.0,,-278.0,2.0,-2082.0,1643.0,589.0,200.0,20.0,,,,,93.0,,150.0,,3067.0,-3283.0,-2.0,-243.0,,,-311.0,-17.0,297.0,-1.0,510.0
HPG,Q42009,,,1510.0,,194.0,-184.0,,-76.0,76.0,,,,,1520.0,632.0,-1062.0,-668.0,-11.0,,-108.0,-52.0,18.0,-351.0,-82.0,,-1458.0,9.0,-119.0,659.0,-1177.0,1.0,124.0,,,,,-1961.0,,1.0,,8164.0,-4752.0,-2.0,-394.0,,,3017.0,974.0,1234.0,-4.0,1480.0
HPG,Q42010,,,472.0,,205.0,,75.0,-19.0,143.0,,,-64.0,,812.0,-40.0,268.0,18.0,19.0,,-118.0,-71.0,3.0,4.0,895.0,,-334.0,15.0,688.0,-199.0,1.0,9.0,48.0,,,,,228.0,,5.0,,1932.0,-1814.0,,-637.0,,,-514.0,610.0,435.0,2.0,1047.0
HPG,Q42011,,,173.0,,156.0,204.0,-2.0,-112.0,151.0,,,,,570.0,527.0,-157.0,246.0,32.0,,-156.0,-25.0,-8.0,-20.0,1009.0,,-274.0,,411.0,1.0,29.0,29.0,46.0,,,,-59.0,183.0,,,,3303.0,-4275.0,,-1.0,,,-973.0,219.0,846.0,,1064.0
HPG,Q42012,,,230.0,-99.0,148.0,157.0,-11.0,-26.0,88.0,,,125.0,,612.0,188.0,-498.0,1072.0,35.0,,-207.0,-11.0,-1.0,-50.0,1141.0,,-1146.0,23.0,-190.0,-29.0,343.0,56.0,-23.0,,-83.0,,,-1049.0,,,,5118.0,-4399.0,,-358.0,,,361.0,453.0,841.0,,1294.0
HPG,Q42013,,,625.0,,250.0,-6.0,-12.0,-63.0,132.0,,,180.0,,1106.0,-150.0,-77.0,-40.0,61.0,,-302.0,-53.0,1.0,-24.0,523.0,,-249.0,2.0,-127.0,-100.0,8.0,,36.0,,-396.0,,,-827.0,,,,5146.0,-4730.0,,,,,416.0,111.0,2014.0,,2125.0
HPG,Q42014,,,587.0,,284.0,208.0,48.0,44.0,70.0,,,86.0,,1328.0,-173.0,-590.0,574.0,140.0,,-61.0,-83.0,7.0,1.0,1143.0,,-474.0,1.0,-159.0,-127.0,55.0,2.0,25.0,,-57.0,,,-733.0,,,,5840.0,-5875.0,,,,,-35.0,375.0,1652.0,,2026.0
HPG,Q42015,,,683.0,,399.0,45.0,-66.0,-34.0,76.0,,,200.0,,1302.0,288.0,-174.0,-269.0,23.0,,-494.0,-99.0,-3.0,-1.0,573.0,,-1239.0,16.0,-171.0,-622.0,,,47.0,,-231.0,,,-2200.0,,,,2648.0,-2576.0,1822.0,-1.0,,,1893.0,266.0,2107.0,,2373.0
HPG,Q42016,,,2253.0,,468.0,-70.0,15.0,-20.0,63.0,,,-16.0,,2692.0,-96.0,-2295.0,2619.0,-44.0,,-64.0,-368.0,,-36.0,2408.0,,-1767.0,6.0,792.0,-1209.0,73.0,,46.0,,,,-11.0,-2070.0,,79.0,,12199.0,-11339.0,,-1.0,,,938.0,1276.0,3283.0,,4559.0
HPG,Q42017,,,2750.0,,551.0,-14.0,-10.0,-25.0,135.0,,,-15.0,,3371.0,-605.0,-719.0,283.0,-38.0,,-134.0,-822.0,,-69.0,1266.0,,-3207.0,,5301.0,-3270.0,-41.0,1.0,57.0,,,,,-1159.0,,,,9618.0,-8051.0,,-1.0,,,1566.0,1673.0,2592.0,,4265.0
HPG,Q42018,,,2037.0,,579.0,-18.0,3.0,-27.0,145.0,,,,,2720.0,-1007.0,187.0,735.0,1.0,,-229.0,-570.0,,-68.0,1770.0,,-7754.0,2.0,-1462.0,3593.0,,3.0,124.0,,,,,-5494.0,,,,15796.0,-13530.0,,-2.0,,,2265.0,-1459.0,3976.0,-1.0,2516.0
HPG,Q42019,,,2285.0,,758.0,15.0,9.0,11.0,270.0,,,,,3349.0,464.0,-220.0,3580.0,-129.0,,-262.0,-598.0,,-50.0,6133.0,,-4529.0,15.0,-638.0,1078.0,,,-24.0,,,,,-4097.0,,,,18895.0,-20358.0,,,,,-1464.0,572.0,3973.0,,4545.0
HPG,Q42020,,,5332.0,,1364.0,-10.0,-11.0,-166.0,646.0,,,18.0,,7174.0,-512.0,-5474.0,3286.0,-212.0,,-630.0,-976.0,,-22.0,2635.0,,-4091.0,7.0,-2233.0,2728.0,,,119.0,,,,,-3470.0,,,,25695.0,-16782.0,,-13.0,,,8900.0,8065.0,5629.0,2.0,13696.0
HPG,Q42021,,,8038.0,,1563.0,167.0,258.0,-316.0,630.0,,,,,10340.0,3442.0,3500.0,-348.0,-690.0,,-626.0,-1974.0,,-219.0,13426.0,,-3832.0,17.0,-9360.0,12583.0,,7.0,279.0,,,,,-306.0,,1.0,,32625.0,-36637.0,,-14.0,,,-4025.0,9095.0,13376.0,,22471.0
HPG,Q42022,,,-2079.0,,1680.0,340.0,-1007.0,-445.0,933.0,,,,,-577.0,2251.0,9070.0,-3812.0,-36.0,,-959.0,-393.0,,-20.0,5525.0,,-3709.0,10.0,-7221.0,8593.0,-372.0,7.0,421.0,,,,,-2271.0,,2.0,,20084.0,-26869.0,,-7.0,,,-6791.0,-3536.0,11881.0,-21.0,8325.0
HPG,Q42023,,,3385.0,,1730.0,-149.0,-152.0,-818.0,711.0,,,12.0,,4717.0,-2358.0,-897.0,4084.0,-28.0,,-721.0,-116.0,,-99.0,4582.0,,-7395.0,150.0,-12303.0,9582.0,,-526.0,924.0,,,,,-9568.0,,,,37131.0,-29588.0,,-8.0,,,7536.0,2550.0,9697.0,6.0,12252.0
HPG,Q42024,,,3287.0,,1751.0,-61.0,56.0,-303.0,562.0,,,,,5291.0,635.0,-6210.0,4435.0,137.0,,-530.0,-52.0,,-194.0,3513.0,,-7241.0,21.0,-6949.0,4347.0,258.0,,125.0,,,,,-9438.0,,103.0,,42373.0,-38167.0,,-2.0,,,4307.0,-1619.0,8501.0,5.0,6888.0
