stock_code,time,,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,"Lãi, lỗ từ thanh lý TSCĐ",Thu nhập lãi vay và cổ tức,Phân bổ lợi thế thương mại,Điều chỉnh cho các khoản khác,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước","Tăng, giảm chứng khoán kinh doanh",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,II. Lưu chuyển tiền từ hoạt động đầu tư,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,10. Tiền thu khác từ hoạt động đầu tư,11. Tiền chi khác cho hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,5. Tiền trả nợ gốc thuê tài chính,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",7. Tiền thu khác từ hoạt động tài chính,8. Tiền chi khác cho hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
FPT,Q12017,,,643.0,,241.0,32.0,-4.0,-94.0,113.0,,,,,931.0,718.0,-311.0,-1910.0,,,-117.0,-175.0,,-189.0,-1053.0,,-188.0,3.0,-736.0,,,1.0,91.0,,,,,-829.0,,16.0,,6455.0,-6481.0,,-84.0,,,-95.0,-1977.0,6013.0,,4036.0
FPT,Q12018,,,781.0,,274.0,28.0,36.0,-173.0,46.0,,,,,993.0,431.0,-118.0,-997.0,-130.0,,-44.0,-163.0,,-88.0,-118.0,,-603.0,,-420.0,,,,96.0,,,,,-927.0,,,,2964.0,-2161.0,,-164.0,,,640.0,-405.0,3481.0,,3076.0
FPT,Q12019,,,960.0,,318.0,-3.0,7.0,-173.0,73.0,,,,,1183.0,455.0,-75.0,-1319.0,-63.0,,-97.0,-200.0,,-212.0,-330.0,,-905.0,,-158.0,,-42.0,101.0,134.0,,,,,-869.0,,,,3005.0,-3039.0,,-15.0,,,-48.0,-1248.0,3926.0,,2678.0
FPT,Q12020,,,1142.0,,362.0,-2.0,10.0,-219.0,100.0,,,,,1393.0,247.0,158.0,-1551.0,-120.0,,-89.0,-250.0,,-233.0,-444.0,,-652.0,,-501.0,,-19.0,,126.0,,,,,-1046.0,,34.0,,4846.0,-2819.0,-1.0,-135.0,,,1925.0,435.0,3453.0,3.0,3892.0
FPT,Q12021,,,1397.0,,386.0,74.0,-78.0,-334.0,100.0,,,,,1544.0,280.0,-356.0,-1576.0,-68.0,,-80.0,-294.0,,-233.0,-783.0,,-613.0,1.0,-1436.0,,-349.0,,157.0,,,,,-2239.0,,,,8434.0,-4625.0,,-298.0,,,3510.0,489.0,4686.0,-12.0,5163.0
FPT,Q12022,,,1779.0,,430.0,89.0,-27.0,-540.0,146.0,,,,,1877.0,-408.0,-326.0,-2215.0,-173.0,,-129.0,-191.0,,-273.0,-1838.0,,-485.0,2.0,-13388.0,12213.0,,,216.0,,,,,-1443.0,,8.0,,10053.0,-7397.0,,-3.0,,,2660.0,-621.0,5418.0,29.0,4826.0
FPT,Q12023,,,2121.0,,510.0,127.0,9.0,-640.0,148.0,,,,,2275.0,-150.0,-115.0,-2622.0,-118.0,,-189.0,-287.0,,-221.0,-1427.0,,-624.0,12.0,-6731.0,5858.0,-307.0,,233.0,,,,,-1559.0,,,,6698.0,-6685.0,-2.0,-179.0,,,-168.0,-3154.0,6440.0,3.0,3289.0
FPT,Q12024,,,2534.0,,617.0,81.0,-23.0,-338.0,138.0,,,,,3010.0,-167.0,-272.0,-1998.0,-67.0,,-160.0,-633.0,,-370.0,-658.0,,-647.0,10.0,-8977.0,6851.0,-733.0,,284.0,,,,,-3212.0,,,,10487.0,-7982.0,,-535.0,,,1969.0,-1900.0,8279.0,-37.0,6341.0
FPT,Q22007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FPT,Q22008,,,328.0,,60.0,-1.0,16.0,11.0,28.0,,,,,442.0,123.0,-356.0,374.0,-59.0,,-28.0,-68.0,-7.0,-31.0,390.0,,-165.0,2.0,,,-6.0,,,,,,,-170.0,,108.0,-1.0,1483.0,-2096.0,,-96.0,,,-602.0,-381.0,1455.0,1.0,1075.0
FPT,Q22009,,,787.0,,139.0,-7.0,9.0,5.0,11.0,,,,,943.0,-42.0,-412.0,-80.0,-39.0,,-29.0,-102.0,,-144.0,97.0,,-152.0,,,,,,-7.0,,,,,-159.0,,24.0,-2.0,1979.0,-2020.0,,-223.0,,,-241.0,-304.0,,,939.0
FPT,Q22010,,,632.0,,93.0,-12.0,-27.0,-89.0,52.0,,,,,649.0,-356.0,270.0,155.0,3.0,,-72.0,-83.0,-22.0,298.0,842.0,,-423.0,-5.0,-656.0,311.0,-18.0,-227.0,99.0,,,,,-919.0,,18.0,37.0,-1460.0,7037.0,-5155.0,-25.0,,,452.0,375.0,1336.0,,1711.0
FPT,Q22011,,,688.0,,101.0,14.0,19.0,-173.0,23.0,,,,,673.0,105.0,336.0,-54.0,-17.0,,-88.0,-112.0,50.0,,894.0,,-50.0,-6.0,-412.0,13.0,-18.0,,119.0,,,,,-354.0,,,-1.0,1012.0,-1557.0,,-187.0,,,-734.0,-194.0,1980.0,,1786.0
FPT,Q22012,,,627.0,,91.0,23.0,17.0,-130.0,80.0,,,,,709.0,330.0,293.0,-434.0,-28.0,,-128.0,-115.0,,-42.0,586.0,,-129.0,-1.0,-711.0,-1.0,,,62.0,,,,,-780.0,,40.0,,2577.0,-2299.0,,-216.0,,,102.0,-92.0,2177.0,,2086.0
FPT,Q22013,,,702.0,,98.0,40.0,,-90.0,30.0,,,,-5.0,775.0,-541.0,-20.0,124.0,8.0,,-36.0,-86.0,,28.0,251.0,,-113.0,-2.0,-545.0,,,,40.0,,,,,-619.0,,18.0,,3439.0,-2777.0,,-84.0,,,596.0,228.0,1928.0,,2156.0
FPT,Q22014,,,645.0,,120.0,18.0,-16.0,-88.0,47.0,,,,7.0,733.0,-343.0,-94.0,747.0,-119.0,,-23.0,-87.0,,-11.0,803.0,,-342.0,14.0,286.0,-582.0,,,59.0,,,,,-565.0,,,,3891.0,-4447.0,,-412.0,,,-969.0,-731.0,3123.0,,2392.0
FPT,Q22015,,,705.0,,183.0,36.0,-24.0,-43.0,66.0,,,,7.0,930.0,-516.0,13.0,655.0,-77.0,,-58.0,-68.0,,-37.0,842.0,,-442.0,3.0,,-345.0,,,70.0,,,,,-713.0,,21.0,,5468.0,-6044.0,,-577.0,,,-1133.0,-1004.0,3995.0,,2991.0
FPT,Q22016,,,695.0,,210.0,27.0,19.0,-93.0,107.0,,,,,965.0,141.0,393.0,216.0,-25.0,,-86.0,-83.0,,-42.0,1479.0,,-390.0,1.0,-533.0,,-71.0,99.0,74.0,,,,,-821.0,,43.0,-2.0,4670.0,-4527.0,,-398.0,,,-213.0,446.0,3430.0,,3876.0
FPT,Q22017,,,783.0,,250.0,65.0,8.0,-105.0,100.0,,,,,1101.0,-829.0,708.0,724.0,-10.0,,-118.0,-112.0,,-54.0,1410.0,,-311.0,2.0,834.0,,,1.0,111.0,,,,,637.0,,23.0,,4753.0,-5810.0,-554.0,84.0,,,-1505.0,542.0,4036.0,,4578.0
FPT,Q22018,,,906.0,,286.0,28.0,-34.0,-208.0,55.0,,,,,1033.0,183.0,-19.0,483.0,-94.0,,-49.0,-27.0,,-56.0,1454.0,,-658.0,,420.0,-486.0,-80.0,166.0,98.0,,,,,-539.0,,27.0,,2921.0,-2078.0,,-799.0,,,69.0,984.0,3076.0,2.0,4060.0
FPT,Q22019,,,1179.0,,333.0,31.0,42.0,-194.0,72.0,,,,,1463.0,-591.0,-54.0,751.0,-79.0,,-86.0,-112.0,,-48.0,1245.0,,-771.0,,-140.0,,-64.0,,146.0,,,,,-829.0,,32.0,,2933.0,-2314.0,,-664.0,,,-13.0,403.0,2678.0,,3081.0
FPT,Q22020,,,1285.0,,369.0,-34.0,-21.0,-245.0,101.0,,,,,1456.0,475.0,-25.0,592.0,120.0,,-121.0,-83.0,,5.0,2420.0,,-683.0,,-1650.0,,6.0,31.0,383.0,,,,,-1912.0,,,,3712.0,-3226.0,,-696.0,,,-210.0,298.0,3892.0,-9.0,4180.0
FPT,Q22021,,,1539.0,,387.0,146.0,21.0,-378.0,125.0,,,,,1840.0,-627.0,-215.0,1455.0,-101.0,,-119.0,-114.0,,-15.0,2102.0,,-810.0,1.0,-12924.0,11029.0,64.0,,477.0,,,,,-2164.0,,58.0,,7015.0,-6306.0,,-862.0,,,-95.0,-157.0,5163.0,-27.0,4979.0
FPT,Q22022,,,1858.0,,448.0,-28.0,-76.0,-446.0,177.0,,,,,1933.0,170.0,-358.0,794.0,-86.0,,-165.0,-206.0,,-46.0,2035.0,,-711.0,3.0,-4840.0,4993.0,-149.0,,709.0,,,,,5.0,,62.0,,9014.0,-9756.0,-2.0,-944.0,,,-1627.0,413.0,4826.0,-19.0,5220.0
FPT,Q22023,,,2218.0,,542.0,27.0,-101.0,-388.0,212.0,,,,,2511.0,118.0,57.0,947.0,11.0,,-161.0,-162.0,,-52.0,3268.0,,-1295.0,1.0,-13959.0,7358.0,-132.0,,911.0,,,,,-7117.0,,73.0,,11616.0,-4450.0,-27.0,-378.0,,,6834.0,2984.0,3289.0,-37.0,6236.0
FPT,Q22024,,,2669.0,,630.0,14.0,-43.0,-420.0,150.0,,,,,3001.0,-927.0,-24.0,2032.0,20.0,,-124.0,-234.0,,-14.0,3729.0,,-913.0,2.0,-11804.0,10100.0,-11.0,,607.0,,,,,-2019.0,,,,7229.0,-7173.0,,-1269.0,,,-1214.0,496.0,6341.0,-1.0,6836.0
FPT,Q32007,,,659.0,,121.0,,,-3.0,31.0,,,,,809.0,124.0,-308.0,-107.0,-12.0,,-31.0,-75.0,,-71.0,330.0,,-315.0,3.0,,-96.0,,,,,,,,-408.0,,40.0,,4145.0,-4150.0,,-95.0,,,-61.0,-139.0,669.0,1.0,531.0
FPT,Q32008,,,212.0,,51.0,-2.0,-24.0,-10.0,19.0,,,,,246.0,419.0,-52.0,348.0,-26.0,,-19.0,-68.0,,-6.0,842.0,,-22.0,3.0,,,,,,,,,,-19.0,,6.0,-1.0,1038.0,-1678.0,,-104.0,,,-740.0,83.0,1075.0,-1.0,1157.0
FPT,Q32009,,,485.0,,77.0,20.0,-5.0,4.0,34.0,,,,-35.0,580.0,-110.0,-8.0,,-7.0,,-16.0,-42.0,,37.0,434.0,,-198.0,6.0,,,-161.0,,7.0,,-7.0,,,-352.0,,61.0,-1.0,1990.0,-1423.0,,-1.0,,,626.0,708.0,939.0,,1647.0
FPT,Q32010,,,462.0,,84.0,2.0,45.0,-91.0,103.0,,,,-66.0,540.0,-400.0,-238.0,-65.0,-17.0,,,,381.0,-298.0,-98.0,,,,80.0,188.0,-186.0,227.0,84.0,,-257.0,,,136.0,,34.0,-59.0,8017.0,-13016.0,4932.0,30.0,,,-62.0,-24.0,1711.0,,1687.0
FPT,Q32011,,,662.0,,76.0,13.0,2.0,-284.0,168.0,,,,,637.0,-197.0,-600.0,546.0,-28.0,,59.0,-124.0,-49.0,,242.0,,-23.0,,-9.0,23.0,,,243.0,,,,,233.0,,28.0,9.0,2388.0,-2128.0,,-66.0,7.0,,236.0,712.0,1786.0,,2498.0
FPT,Q32012,,,550.0,-24.0,107.0,5.0,-10.0,-133.0,74.0,,,,,593.0,-68.0,454.0,623.0,-6.0,,-26.0,-66.0,,-43.0,1461.0,,-176.0,2.0,91.0,,,,45.0,,,,,-39.0,,-2.0,1.0,2178.0,-2550.0,,-343.0,2.0,,-715.0,708.0,2086.0,,2793.0
FPT,Q32013,,,563.0,,114.0,5.0,-1.0,-80.0,34.0,,,,-3.0,631.0,-154.0,179.0,47.0,-22.0,,-16.0,-133.0,,8.0,541.0,,-221.0,2.0,153.0,,,,45.0,,-46.0,,,-67.0,,,,3601.0,-3468.0,,-470.0,,,-338.0,136.0,2156.0,,2292.0
FPT,Q32014,,,599.0,,138.0,15.0,-2.0,-52.0,49.0,,,,2.0,750.0,-228.0,-272.0,455.0,-118.0,,-54.0,-100.0,,5.0,437.0,,22.0,-9.0,453.0,,,,35.0,,,,,500.0,,9.0,-203.0,4967.0,-3653.0,,-343.0,,,777.0,1714.0,2392.0,,4107.0
FPT,Q32015,,,618.0,,114.0,9.0,-8.0,7.0,55.0,,,,,796.0,59.0,95.0,-202.0,-64.0,,-58.0,-127.0,,-36.0,463.0,,-621.0,-1.0,-463.0,-206.0,,,-52.0,,,,,-1343.0,,3.0,-4.0,6373.0,-5070.0,,-396.0,,,905.0,25.0,2991.0,,3016.0
FPT,Q32016,,,754.0,,258.0,67.0,-1.0,-62.0,104.0,,,,,1120.0,-620.0,269.0,1062.0,52.0,,-100.0,-194.0,,-42.0,1545.0,,-342.0,2.0,-172.0,,-22.0,132.0,63.0,,,,,-339.0,,,-1.0,4955.0,-4742.0,,-619.0,,,-407.0,800.0,3876.0,,4675.0
FPT,Q32017,,,882.0,,253.0,39.0,-17.0,-108.0,85.0,,,,,1134.0,-549.0,-230.0,845.0,-86.0,,-97.0,-87.0,,-16.0,913.0,,-340.0,1.0,-123.0,,,919.0,90.0,,,,,546.0,,1.0,,5464.0,-5737.0,554.0,-1096.0,,,-813.0,646.0,4578.0,,5224.0
FPT,Q32018,,,1051.0,,311.0,19.0,1.0,-172.0,62.0,,,,,1271.0,-132.0,-304.0,356.0,-62.0,,-58.0,-76.0,,-23.0,971.0,,-376.0,,-687.0,486.0,-630.0,,141.0,,,,,-1066.0,,,,2711.0,-2069.0,,-626.0,,,16.0,-78.0,4060.0,-2.0,3982.0
FPT,Q32019,,,1368.0,,347.0,23.0,-28.0,-234.0,101.0,,,,,1577.0,-260.0,157.0,175.0,-451.0,,-69.0,-130.0,,-3.0,996.0,,-838.0,,-447.0,,-37.0,8.0,166.0,,,,,-1147.0,,,,4654.0,-3552.0,,-801.0,,,300.0,149.0,3081.0,,3230.0
FPT,Q32020,,,1386.0,,372.0,79.0,-5.0,-274.0,86.0,,,,,1644.0,-257.0,-159.0,1024.0,-1.0,,-104.0,-184.0,,-19.0,1943.0,,-467.0,2.0,-1169.0,,-67.0,,171.0,,,,,-1530.0,,,,5365.0,-4731.0,-1.0,-920.0,,,-285.0,127.0,4180.0,-1.0,4307.0
