stock_code,time,,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,"Lãi, lỗ từ thanh lý TSCĐ",Thu nhập lãi vay và cổ tức,Phân bổ lợi thế thương mại,Điều chỉnh cho các khoản khác,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước","Tăng, giảm chứng khoán kinh doanh",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,II. Lưu chuyển tiền từ hoạt động đầu tư,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,10. Tiền thu khác từ hoạt động đầu tư,11. Tiền chi khác cho hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,5. Tiền trả nợ gốc thuê tài chính,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",7. Tiền thu khác từ hoạt động tài chính,8. Tiền chi khác cho hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
VIC,Q12018,,,2654.0,,,-215.0,51.0,-504.0,994.0,,,1112.0,,4091.0,1819.0,8479.0,-8067.0,486.0,,-465.0,-1147.0,,,5196.0,,-10870.0,278.0,-10553.0,12882.0,-22311.0,1037.0,458.0,,,,,-29079.0,,2536.0,,26921.0,-6005.0,,-163.0,,,23289.0,-594.0,8142.0,,7548.0
VIC,Q12019,,,1928.0,,1477.0,-333.0,1.0,-3272.0,1434.0,,,,,1236.0,-698.0,350.0,9963.0,73.0,,-1647.0,-2666.0,,,6610.0,,-19085.0,75.0,-2004.0,1968.0,-10752.0,6100.0,46.0,,,,,-23652.0,,614.0,,14551.0,-4238.0,,,,,10927.0,-6115.0,13557.0,,7442.0
VIC,Q12020,,,3428.0,,2530.0,69.0,768.0,-8025.0,2746.0,,,,,1516.0,1039.0,-3893.0,-2963.0,-1890.0,957.0,-2141.0,-2734.0,,,-10109.0,,-11291.0,268.0,-52.0,5988.0,-4722.0,2773.0,23.0,,,,,-7013.0,,1026.0,,10257.0,-1602.0,,-7.0,,,9675.0,-7447.0,18447.0,,11000.0
VIC,Q12021,,,2786.0,,2931.0,134.0,-130.0,-2564.0,2706.0,,,,,5863.0,-5940.0,-194.0,-9749.0,847.0,3607.0,-2420.0,-4680.0,,,-12666.0,,-6988.0,23.0,-1749.0,3351.0,-60.0,,122.0,,,,,-5301.0,,2542.0,-4.0,15850.0,-6783.0,,,,,11605.0,-6361.0,29404.0,,23042.0
VIC,Q12022,,,1928.0,,5280.0,79.0,167.0,-10626.0,2372.0,,,,,-800.0,-4742.0,1910.0,2014.0,-110.0,4595.0,-1617.0,-3012.0,,,-1762.0,,-18425.0,293.0,-499.0,491.0,-6983.0,12566.0,1125.0,,,,,-11431.0,,,,12641.0,-2558.0,,,,,10083.0,-3110.0,18352.0,,15242.0
VIC,Q12023,,,4264.0,,3460.0,2467.0,-331.0,-9160.0,3331.0,,,,,4030.0,-7146.0,-6831.0,2254.0,914.0,-200.0,-2972.0,-42.0,,,-9992.0,,-14720.0,23.0,-1210.0,1064.0,-884.0,6113.0,11.0,,,,,-9603.0,,102.0,,16491.0,-5761.0,,,,,10831.0,-8764.0,26213.0,,17450.0
VIC,Q12024,,,2494.0,,5129.0,2045.0,1461.0,-18746.0,4830.0,,,,,-2787.0,-7644.0,-8117.0,-1252.0,-1172.0,,-4459.0,-1025.0,,,-26457.0,,-16755.0,1.0,-3887.0,4898.0,-14205.0,34988.0,40.0,,,,,5080.0,,9622.0,,35330.0,-24304.0,,-600.0,,,20047.0,-1330.0,27983.0,,26653.0
VIC,Q22007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIC,Q22008,,,46.0,,-2.0,10.0,,-91.0,107.0,,,,,70.0,-341.0,-16.0,-312.0,-59.0,,,-52.0,,412.0,-298.0,,-550.0,18.0,1776.0,-60.0,-5.0,-5.0,-44.0,,,,,1130.0,,-400.0,,,,,,,,-400.0,433.0,118.0,,551.0
VIC,Q22009,,,-16.0,,-5.0,,53.0,12.0,-62.0,,,,,-19.0,-5.0,-14.0,16.0,1.0,,33.0,9.0,,-7.0,14.0,,168.0,-38.0,59.0,-177.0,21.0,,-4.0,,,,60.0,90.0,,,11.0,-754.0,622.0,,,,,-121.0,-16.0,43.0,,
