stock_code,time,,I. Lưu chuyển tiền từ hoạt động kinh doanh,1. Lợi nhuận trước thuế,2. Điều chỉnh cho các khoản,Khấu hao TSCĐ và BĐSĐT,Các khoản dự phòng,"Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ","Lãi, lỗ từ hoạt động đầu tư",Chi phí lãi vay,"Lãi, lỗ từ thanh lý TSCĐ",Thu nhập lãi vay và cổ tức,Phân bổ lợi thế thương mại,Điều chỉnh cho các khoản khác,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,"Tăng, giảm các khoản phải thu","Tăng, giảm hàng tồn kho","Tăng, giảm các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập phải nộp)","Tăng, giảm chi phí trả trước","Tăng, giảm chứng khoán kinh doanh",Tiền lãi vay đã trả,Thuế thu nhập doanh nghiệp đã nộp,Tiền thu khác từ hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,II. Lưu chuyển tiền từ hoạt động đầu tư,"1. Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác","2. Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác","3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",5. Tiền chi đầu tư góp vốn vào đơn vị khác,6. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,"7. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",8. Tăng giảm tiền gửi ngân hàng có kỳ hạn,9. Mua lại khoản góp vốn của cổ đông thiểu số trong công ty con,10. Tiền thu khác từ hoạt động đầu tư,11. Tiền chi khác cho hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,III. Lưu chuyển tiền từ hoạt động tài chính,"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu","2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",3. Tiền thu từ đi vay,4. Tiền trả nợ gốc vay,5. Tiền trả nợ gốc thuê tài chính,"6. Cổ tức, lợi nhuận đã trả cho chủ sở hữu",7. Tiền thu khác từ hoạt động tài chính,8. Tiền chi khác cho hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền đầu kỳ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Tiền và tương đương tiền cuối kỳ
VNM,Q32011,,,1258.0,,105.0,-19.0,16.0,-144.0,3.0,,,,,1219.0,-224.0,585.0,47.0,10.0,,-6.0,-204.0,,-77.0,1349.0,,-518.0,28.0,,2064.0,,100.0,140.0,,,,,1814.0,,,,-209.0,-418.0,,-741.0,,,-1369.0,1794.0,193.0,,1986.0
VNM,Q32012,,,1666.0,-7.0,140.0,-3.0,18.0,-41.0,,,,,,1772.0,130.0,739.0,-870.0,10.0,,-1.0,-353.0,,-125.0,1303.0,,-506.0,5.0,-1260.0,223.0,,,77.0,,,-110.0,,-1571.0,,-2.0,2.0,-209.0,,,-1111.0,,,-1320.0,-1589.0,2144.0,,555.0
VNM,Q32013,,,2056.0,,217.0,2.0,15.0,-18.0,,1.0,-104.0,,,2169.0,-101.0,621.0,-36.0,12.0,,,-440.0,19.0,-159.0,2086.0,,-472.0,3.0,850.0,273.0,5.0,-272.0,68.0,,,,,455.0,,,,,,,-1667.0,,,-1667.0,874.0,812.0,-2.0,1684.0
VNM,Q32014,,,1723.0,,261.0,3.0,-13.0,-9.0,7.0,1.0,-119.0,,,1855.0,-283.0,700.0,-548.0,19.0,,-4.0,-449.0,,-144.0,1146.0,,-281.0,14.0,-200.0,1802.0,,,129.0,-2800.0,,,,-1336.0,,69.0,,1242.0,-1.0,,-1667.0,,,-357.0,-548.0,1220.0,-2.0,670.0
VNM,Q32015,,,2554.0,,276.0,-2.0,4.0,23.0,8.0,6.0,-141.0,-21.0,,2707.0,46.0,104.0,283.0,3.0,100.0,-7.0,-505.0,,-153.0,2579.0,,-286.0,13.0,213.0,1.0,-80.0,4.0,161.0,440.0,,,,465.0,,22.0,,745.0,-237.0,,-4000.0,,,-3470.0,-427.0,1854.0,-17.0,1410.0
VNM,Q32016,,,3045.0,,299.0,2.0,-1.0,-18.0,10.0,-3.0,-158.0,,29.0,3205.0,-214.0,416.0,172.0,-32.0,11.0,-18.0,-527.0,,-325.0,2688.0,,-275.0,19.0,68.0,-3.0,6.0,-8.0,111.0,-384.0,,,,-464.0,,355.0,,2404.0,-2434.0,,-4838.0,,,-4514.0,-2291.0,3060.0,4.0,773.0
VNM,Q32017,,,3223.0,,313.0,3.0,,-49.0,7.0,15.0,-197.0,5.0,36.0,3355.0,-381.0,310.0,-85.0,12.0,,-7.0,-428.0,,-259.0,2517.0,,-531.0,13.0,1298.0,1.0,-100.0,,201.0,-448.0,,,,434.0,,,-58.0,571.0,-488.0,,-2903.0,,4.0,-2874.0,77.0,591.0,1.0,668.0
VNM,Q32018,,,3034.0,,410.0,-97.0,-1.0,-123.0,12.0,,,,,3235.0,-243.0,502.0,-697.0,20.0,,-14.0,-353.0,,-212.0,2240.0,,-736.0,36.0,1150.0,190.0,,,150.0,,,,,789.0,,,,38.0,-881.0,,-2902.0,,,-3745.0,-716.0,1343.0,3.0,631.0
VNM,Q32019,,,3254.0,,494.0,-1.0,-1.0,,28.0,13.0,-181.0,17.0,10.0,3633.0,-141.0,467.0,223.0,118.0,,-81.0,-500.0,,-273.0,3445.0,,-516.0,29.0,-933.0,1.0,-83.0,,90.0,,,,,-1412.0,,-128.0,129.0,2927.0,-2106.0,,-3483.0,,-1.0,-2662.0,-629.0,1676.0,-5.0,1043.0
VNM,Q32020,,,3777.0,,551.0,-2.0,-15.0,-456.0,38.0,,,258.0,,4152.0,-156.0,369.0,155.0,42.0,,-98.0,-440.0,,-276.0,3749.0,,-260.0,45.0,-1210.0,-20.0,,,240.0,,,,,-1204.0,,,,,2932.0,-2704.0,-2612.0,,,-2384.0,161.0,2177.0,-2.0,2336.0
VNM,Q32021,,,3587.0,,601.0,2.0,-6.0,-285.0,24.0,,,,-71.0,3852.0,240.0,362.0,237.0,40.0,,-36.0,-351.0,,-289.0,4055.0,,-638.0,38.0,211.0,,,,317.0,,,,,-73.0,,,,2332.0,-2779.0,,-3135.0,,,-3582.0,400.0,1663.0,-11.0,2052.0
VNM,Q32022,,,2860.0,,581.0,3.0,8.0,-285.0,50.0,,,,,3217.0,145.0,1171.0,49.0,-42.0,,-30.0,-4.0,,-270.0,4235.0,,-275.0,33.0,,-543.0,,,338.0,,,,,-447.0,,,,2108.0,-2425.0,,-5120.0,,,-5437.0,-1648.0,4507.0,9.0,2868.0
VNM,Q32023,,,3076.0,,676.0,,3.0,-1082.0,80.0,-27.0,708.0,61.0,,3311.0,300.0,517.0,392.0,25.0,,-77.0,-307.0,,-219.0,3942.0,,-191.0,28.0,188.0,,-24.0,,463.0,,,,,464.0,,152.0,,1012.0,-279.0,,,,,884.0,5290.0,1583.0,3.0,6876.0
VNM,Q32024,,,2942.0,,625.0,5.0,3.0,-358.0,63.0,,,,,3279.0,502.0,286.0,306.0,2.0,,-38.0,7.0,,-180.0,4164.0,,-392.0,31.0,-3435.0,,,26.0,550.0,,,,,-3219.0,,,,2576.0,-2093.0,,,,,482.0,1428.0,1199.0,-10.0,2616.0
VNM,Q42004,,,544.0,,89.0,4.0,,-57.0,10.0,,,,,590.0,295.0,-181.0,-475.0,17.0,,-8.0,-99.0,2.0,-14.0,126.0,,-173.0,,,4.0,-246.0,,54.0,,,,,-361.0,,,,200.0,-244.0,,-51.0,,,-95.0,-330.0,,,516.0
VNM,Q42005,,,603.0,,78.0,-2.0,1.0,-51.0,10.0,,,,,639.0,-336.0,-287.0,651.0,-62.0,,-10.0,,5.0,-24.0,574.0,,-242.0,2.0,,,-32.0,14.0,-128.0,,,,,-387.0,,65.0,,567.0,-586.0,,-248.0,,,-201.0,-14.0,,-1.0,500.0
VNM,Q42006,,,663.0,,101.0,15.0,2.0,-55.0,44.0,,,,,770.0,203.0,125.0,-527.0,4.0,,-21.0,,51.0,-106.0,499.0,,-610.0,,-279.0,73.0,-129.0,22.0,66.0,,-138.0,405.0,,-589.0,,,,1052.0,-1014.0,,-291.0,,,-253.0,-343.0,,,157.0
VNM,Q42007,,,200.0,,42.0,-9.0,,-15.0,5.0,,,,,223.0,-100.0,-553.0,344.0,-73.0,,-46.0,,3.0,-36.0,-237.0,,-128.0,1.0,1716.0,-1130.0,46.0,,-336.0,,,,,169.0,,36.0,,60.0,-365.0,,-1.0,,,-270.0,-339.0,456.0,,118.0
VNM,Q42008,,,247.0,,51.0,14.0,-1.0,-8.0,3.0,,,,,306.0,-65.0,-138.0,144.0,33.0,,-3.0,,,-5.0,274.0,,-195.0,,89.0,-50.0,-31.0,,34.0,,,,,-154.0,,,,-13.0,-2.0,,-333.0,,,-348.0,-228.0,567.0,,339.0
